Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
SEC61A1,C9JUH5,Stress-associated endoplasmic reticulum protein,,FUNCTION: Interacts with target proteins during their translocation into the lumen of the endoplasmic reticulum. Protects unfolded target proteins against degradation during ER stress. May facilitate glycosylation of target proteins after termination of ER stress. May modulate the use of N-glycosylation sites on target proteins. {ECO:0000256|ARBA:ARBA00037157}.; FUNCTION: Interacts with target proteins during translocation into the lumen of the endoplasmic reticulum. Protects unfolded target proteins against degradation and facilitate correct glycosylation. {ECO:0000256|RuleBase:RU364120}.,,,,,
SEC61A1,H7C5W3,Stress-associated endoplasmic reticulum protein,,FUNCTION: Interacts with target proteins during their translocation into the lumen of the endoplasmic reticulum. Protects unfolded target proteins against degradation during ER stress. May facilitate glycosylation of target proteins after termination of ER stress. May modulate the use of N-glycosylation sites on target proteins. {ECO:0000256|ARBA:ARBA00037157}.; FUNCTION: Interacts with target proteins during translocation into the lumen of the endoplasmic reticulum. Protects unfolded target proteins against degradation and facilitate correct glycosylation. {ECO:0000256|RuleBase:RU364120}.,,,,,
SEC61A1,F2Z2S5,Stress-associated endoplasmic reticulum protein,,FUNCTION: Interacts with target proteins during their translocation into the lumen of the endoplasmic reticulum. Protects unfolded target proteins against degradation during ER stress. May facilitate glycosylation of target proteins after termination of ER stress. May modulate the use of N-glycosylation sites on target proteins. {ECO:0000256|ARBA:ARBA00037157}.; FUNCTION: Interacts with target proteins during translocation into the lumen of the endoplasmic reticulum. Protects unfolded target proteins against degradation and facilitate correct glycosylation. {ECO:0000256|RuleBase:RU364120}.,,,,,
HRH1,P35367,Histamine H1 receptor (H1-R) (H1R) (HH1R),,"FUNCTION: G-protein-coupled receptor for histamine, a biogenic amine that functions as an immune modulator and a neurotransmitter (PubMed:33828102, PubMed:8280179). Through the H1 receptor, histamine mediates the contraction of smooth muscles and increases capillary permeability due to contraction of terminal venules. Also mediates neurotransmission in the central nervous system and thereby regulates circadian rhythms, emotional and locomotor activities as well as cognitive functions (By similarity). {ECO:0000250|UniProtKB:P70174, ECO:0000269|PubMed:33828102, ECO:0000269|PubMed:8280179}.",,,histamine receptor activity [GO:0004969],,CHEMBL231;
HRH1,Q14562,ATP-dependent RNA helicase DHX8 (EC 3.6.4.13) (DEAH box protein 8) (RNA helicase HRH1),DDX8,"FUNCTION: Involved in pre-mRNA splicing as component of the spliceosome (PubMed:11991638, PubMed:28076346, PubMed:28502770). Facilitates nuclear export of spliced mRNA by releasing the RNA from the spliceosome (PubMed:8608946). {ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:8608946}.",,,"ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on RNA [GO:0008186]; ATP-dependent H2AZ histone chaperone activity [GO:0140849]; ATP-dependent H3-H4 histone complex chaperone activity [GO:0140665]; chromatin extrusion motor activity [GO:0140584]; cohesin loader activity [GO:0061775]; DNA clamp loader activity [GO:0003689]; identical protein binding [GO:0042802]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]",,
HRH1,P59768,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I),,"FUNCTION: Guanine nucleotide-binding proteins (G proteins) are involved as a modulator or transducer in various transmembrane signaling systems (PubMed:29925951, PubMed:33762731, PubMed:34239069, PubMed:35610220, PubMed:35714614, PubMed:35835867, PubMed:36087581, PubMed:36989299, PubMed:37327704, PubMed:37935376, PubMed:37935377, PubMed:37963465, PubMed:38168118, PubMed:38552625). The beta and gamma chains are required for the GTPase activity, for replacement of GDP by GTP, and for G protein-effector interaction (PubMed:29925951, PubMed:33762731, PubMed:34239069, PubMed:35610220, PubMed:35714614, PubMed:35835867, PubMed:36087581, PubMed:36989299, PubMed:37327704, PubMed:37935376, PubMed:37935377, PubMed:37963465, PubMed:38168118, PubMed:38552625). {ECO:0000269|PubMed:29925951, ECO:0000269|PubMed:33762731, ECO:0000269|PubMed:34239069, ECO:0000269|PubMed:35610220, ECO:0000269|PubMed:35714614, ECO:0000269|PubMed:35835867, ECO:0000269|PubMed:36087581, ECO:0000269|PubMed:36989299, ECO:0000269|PubMed:37327704, ECO:0000269|PubMed:37935376, ECO:0000269|PubMed:37935377, ECO:0000269|PubMed:37963465, ECO:0000269|PubMed:38168118, ECO:0000269|PubMed:38552625}.",,,G-protein beta-subunit binding [GO:0031681],,CHEMBL3883319;
HRH1,P62873,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1),,"FUNCTION: Guanine nucleotide-binding proteins (G proteins) are involved as a modulator or transducer in various transmembrane signaling systems (PubMed:29925951, PubMed:33762731, PubMed:34239069, PubMed:35610220, PubMed:35714614, PubMed:35835867, PubMed:36087581, PubMed:36989299, PubMed:37327704, PubMed:37935376, PubMed:37935377, PubMed:37963465, PubMed:37991948, PubMed:38168118, PubMed:38552625). The beta and gamma chains are required for the GTPase activity, for replacement of GDP by GTP, and for G protein-effector interaction (PubMed:29925951, PubMed:33762731, PubMed:34239069, PubMed:35610220, PubMed:35714614, PubMed:35835867, PubMed:36087581, PubMed:36989299, PubMed:37327704, PubMed:37935376, PubMed:37935377, PubMed:37963465, PubMed:38168118, PubMed:38552625). {ECO:0000269|PubMed:29925951, ECO:0000269|PubMed:33762731, ECO:0000269|PubMed:34239069, ECO:0000269|PubMed:35610220, ECO:0000269|PubMed:35714614, ECO:0000269|PubMed:35835867, ECO:0000269|PubMed:36087581, ECO:0000269|PubMed:36989299, ECO:0000269|PubMed:37327704, ECO:0000269|PubMed:37935376, ECO:0000269|PubMed:37935377, ECO:0000269|PubMed:37963465, ECO:0000269|PubMed:37991948, ECO:0000269|PubMed:38168118, ECO:0000269|PubMed:38552625}.",,,GTPase activity [GO:0003924]; GTPase binding [GO:0051020]; protein-containing complex binding [GO:0044877]; signaling receptor complex adaptor activity [GO:0030159],"DISEASE: Intellectual developmental disorder, autosomal dominant 42 (MRD42) [MIM:616973]: A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. MRD42 patients manifest global developmental delay commonly accompanied by hypotonia, seizures of various types, ophthalmological manifestations, and poor growth. {ECO:0000269|PubMed:25485910, ECO:0000269|PubMed:27108799, ECO:0000269|PubMed:27668284, ECO:0000269|PubMed:28087732}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL3883319;
HRH1,C9J2E6,Histamine receptor H1,,,,,,,
LTF,P02788,Lactotransferrin (Lactoferrin) (EC 3.4.21.-) (Growth-inhibiting protein 12) (Talalactoferrin) [Cleaved into: Lactoferricin-H (Lfcin-H); Kaliocin-1; Lactoferroxin-A; Lactoferroxin-B; Lactoferroxin-C],GIG12 LF,"FUNCTION: Transferrins are iron binding transport proteins which can bind two Fe(3+) ions in association with the binding of an anion, usually bicarbonate. {ECO:0000269|PubMed:22900286}.; FUNCTION: [Lactotransferrin]: Major iron-binding and multifunctional protein found in exocrine fluids such as breast milk and mucosal secretions (PubMed:11179314, PubMed:12693969, PubMed:14573629, PubMed:1599934, PubMed:3169987, PubMed:6802759). Has antimicrobial activity, which depends on the extracellular cation concentration (PubMed:6802759). Antimicrobial properties include bacteriostasis, which is related to its ability to sequester free iron and thus inhibit microbial growth, as well as direct bactericidal properties leading to the release of lipopolysaccharides from the bacterial outer membrane (PubMed:11179314, PubMed:12693969, PubMed:14573629, PubMed:1599934, PubMed:3169987, PubMed:6802759). Can also prevent bacterial biofilm development in P.aeruginosa infection (PubMed:12037568). Has weak antifungal activity against C.albicans (PubMed:11083624). Has anabolic, differentiating and anti-apoptotic effects on osteoblasts and can also inhibit osteoclastogenesis, possibly playing a role in the regulation of bone growth (PubMed:15166119). Promotes binding of species C adenoviruses to epithelial cells, promoting adenovirus infection (PubMed:17079302). Can inhibit papillomavirus infections (PubMed:17481742). Stimulates the TLR4 signaling pathway leading to NF-kappa-B activation and subsequent pro-inflammatory cytokine production while also interfering with the lipopolysaccharide (LPS)-stimulated TLR4 signaling (PubMed:20345905). Inhibits neutrophil granulocyte migration to sites of apoptosis, when secreted by apoptotic cells (PubMed:19033648). Stimulates VEGFA-mediated endothelial cell migration and proliferation (PubMed:16842782). Binds heparin, chondroitin sulfate and possibly other glycosaminoglycans (GAGs) (PubMed:9359845). Also binds specifically to pneumococcal surface protein A (PspA), the lipid A portion of bacterial lipopolysaccharide (LPS), lysozyme and DNA (PubMed:9359845). {ECO:0000269|PubMed:11083624, ECO:0000269|PubMed:11179314, ECO:0000269|PubMed:12037568, ECO:0000269|PubMed:12693969, ECO:0000269|PubMed:14573629, ECO:0000269|PubMed:15166119, ECO:0000269|PubMed:1599934, ECO:0000269|PubMed:16842782, ECO:0000269|PubMed:17079302, ECO:0000269|PubMed:17481742, ECO:0000269|PubMed:19033648, ECO:0000269|PubMed:20345905, ECO:0000269|PubMed:3169987, ECO:0000269|PubMed:6802759, ECO:0000269|PubMed:9359845}.; FUNCTION: Lactoferricin binds to the bacterial surface and is crucial for the bactericidal functions. Has some antiviral activity against papillomavirus infection (PubMed:17481742). N-terminal region shows strong antifungal activity against C.albicans (PubMed:11083624). Contains two BBXB heparin-binding consensus sequences that appear to form the predominate functional GAG-binding site. {ECO:0000269|PubMed:11083624, ECO:0000269|PubMed:17481742}.; FUNCTION: [Kaliocin-1]: Has antimicrobial activity and is able to permeabilize different ions through liposomal membranes. {ECO:0000269|PubMed:12693969}.; FUNCTION: [Lactoferroxin-A]: Has opioid antagonist activity (PubMed:1369293). Shows preference for mu-receptor (PubMed:1369293). {ECO:0000269|PubMed:1369293}.; FUNCTION: [Lactoferroxin-B]: Has opioid antagonist activity (PubMed:1369293). Shows higher degrees of preference for kappa-receptors than for mu-receptors (PubMed:1369293). {ECO:0000269|PubMed:1369293}.; FUNCTION: [Lactoferroxin-C]: Has opioid antagonist activity (PubMed:1369293). Shows higher degrees of preference for kappa-receptors than for mu-receptors (PubMed:1369293). {ECO:0000269|PubMed:1369293}.; FUNCTION: The lactotransferrin transferrin-like domain 1 functions as a serine protease of the peptidase S60 family that cuts arginine rich regions (PubMed:12535064). This function contributes to the antimicrobial activity (PubMed:12535064). Shows a preferential cleavage at -Arg-Ser-Arg-Arg-|- and -Arg-Arg-Ser-Arg-|-, and of Z-Phe-Arg-|-aminomethylcoumarin sites (PubMed:12535064). {ECO:0000269|PubMed:12535064}.; FUNCTION: [Isoform DeltaLf]: Transcription factor with antiproliferative properties and ability to induce cell cycle arrest (PubMed:15222485). Binds to the DeltaLf response element found in the SKP1, BAX, DCPS, and SELENOH promoters (PubMed:22320386). {ECO:0000269|PubMed:15222485, ECO:0000269|PubMed:22320386}.","ACT_SITE 92; /evidence=""ECO:0000305|PubMed:12535064""; ACT_SITE 278; /note=""Nucleophile""; /evidence=""ECO:0000305|PubMed:12535064""",,cysteine-type endopeptidase inhibitor activity [GO:0004869]; DNA binding [GO:0003677]; heparin binding [GO:0008201]; iron ion binding [GO:0005506]; lipopolysaccharide binding [GO:0001530]; membrane destabilizing activity [GO:0140912]; protein serine/threonine kinase activator activity [GO:0043539]; serine-type endopeptidase activity [GO:0004252],,CHEMBL4523161;
LTF,O95925,Eppin (Cancer/testis antigen 71) (CT71) (Epididymal protease inhibitor) (Protease inhibitor WAP7) (Serine protease inhibitor-like with Kunitz and WAP domains 1) (WAP four-disulfide core domain protein 7),SPINLW1 WAP7 WFDC7,"FUNCTION: Serine protease inhibitor that plays an essential role in male reproduction and fertility. Modulates the hydrolysis of SEMG1 by KLK3/PSA (a serine protease), provides antimicrobial protection for spermatozoa in the ejaculate coagulum, and binds SEMG1 thereby inhibiting sperm motility. {ECO:0000269|PubMed:15229136, ECO:0000269|PubMed:17644992}.",,,serine-type endopeptidase inhibitor activity [GO:0004867],,
LTF,Q8WWA0,Intelectin-1 (ITLN-1) (Endothelial lectin HL-1) (Galactofuranose-binding lectin) (Intestinal lactoferrin receptor) (Omentin),INTL ITLN LFR,"FUNCTION: Lectin that specifically recognizes microbial carbohydrate chains in a calcium-dependent manner (PubMed:11313366, PubMed:26148048). Binds to microbial glycans that contain a terminal acyclic 1,2-diol moiety, including beta-linked D-galactofuranose (beta-Galf), D-phosphoglycerol-modified glycans, D-glycero-D-talo-oct-2-ulosonic acid (KO) and 3-deoxy-D-manno-oct-2-ulosonic acid (KDO) (PubMed:26148048). Binds to glycans from Gram-positive and Gram-negative bacteria, including K.pneumoniae, S.pneumoniae, Y.pestis, P.mirabilis and P.vulgaris (PubMed:26148048). Does not bind human glycans (PubMed:26148048). Probably plays a role in the defense system against microorganisms (Probable). May function as adipokine that has no effect on basal glucose uptake but enhances insulin-stimulated glucose uptake in adipocytes (PubMed:16531507). Increases AKT phosphorylation in the absence and presence of insulin (PubMed:16531507). May interact with lactoferrin/LTF and increase its uptake, and may thereby play a role in iron absorption (PubMed:11747454, PubMed:23921499). {ECO:0000269|PubMed:11313366, ECO:0000269|PubMed:16531507, ECO:0000269|PubMed:23921499, ECO:0000269|PubMed:26148048, ECO:0000305, ECO:0000305|PubMed:11747454}.",,,calcium ion binding [GO:0005509]; identical protein binding [GO:0042802]; oligosaccharide binding [GO:0070492],,
LTF,P00450,Ceruloplasmin (Cuproxidase ceruloplasmin) (EC 1.16.3.4) (Ferroxidase ceruloplasmin) (EC 1.16.3.1) (Glutathione peroxidase ceruloplasmin) (EC 1.11.1.9) (Glutathione-dependent peroxiredoxin ceruloplasmin) (EC 1.11.1.27),,"FUNCTION: Multifunctional blue, copper-binding (6-7 atoms per molecule) glycoprotein. It has ferroxidase activity oxidizing Fe(2+) to Fe(3+) without releasing radical oxygen species. It is involved in iron transport across the cell membrane (PubMed:16150804). Copper ions provide a large number of enzymatic activites. Oxidizes highly toxic ferrous ions to the ferric state for further incorporation onto apo-transferrins, catalyzes Cu(+) oxidation and promotes the oxidation of biogenic amines such as norepinephrin and serotonin (PubMed:14623105, PubMed:4643313, PubMed:5912351). Provides Cu(2+) ions for the ascorbate-mediated deaminase degradation of the heparan sulfate chains of GPC1 (By similarity). Has glutathione peroxidase-like activity, can remove both hydrogen peroxide and lipid hydroperoxide in the presence of thiols (PubMed:10481051). Also shows NO-oxidase and NO2 synthase activities that determine endocrine NO homeostasis (PubMed:16906150). {ECO:0000250|UniProtKB:P13635, ECO:0000269|PubMed:10481051, ECO:0000269|PubMed:14623105, ECO:0000269|PubMed:16150804, ECO:0000269|PubMed:16906150, ECO:0000269|PubMed:4643313, ECO:0000269|PubMed:5912351}.","ACT_SITE 699; /note=""Nucleophile; for glutathione peroxidase activity""; /evidence=""ECO:0000269|PubMed:10508415""",,"copper ion binding [GO:0005507]; ferroxidase activity [GO:0004322]; glutathione peroxidase activity [GO:0004602]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on metal ions, oxygen as acceptor [GO:0016724]; phospholipid-hydroperoxide glutathione peroxidase activity [GO:0047066]; protein-folding chaperone binding [GO:0051087]","DISEASE: Aceruloplasminemia (ACEP) [MIM:604290]: An autosomal recessive disorder of iron metabolism characterized by iron accumulation in the brain as well as visceral organs. Clinical features consist of the triad of retinal degeneration, diabetes mellitus and neurological disturbances. {ECO:0000269|PubMed:7708681}. Note=The disease is caused by variants affecting the gene represented in this entry.",
LTF,A0A161I202,Lactotransferrin,,"FUNCTION: Lactoferricin binds to the bacterial surface and is crucial for the bactericidal functions. Has some antiviral activity against papillomavirus infection. N-terminal region shows strong antifungal activity against C.albicans. Contains two BBXB heparin-binding consensus sequences that appear to form the predominate functional GAG-binding site. {ECO:0000256|ARBA:ARBA00044488}.; FUNCTION: The lactotransferrin transferrin-like domain 1 functions as a serine protease of the peptidase S60 family that cuts arginine rich regions. This function contributes to the antimicrobial activity. Shows a preferential cleavage at -Arg-Ser-Arg-Arg-|- and -Arg-Arg-Ser-Arg-|-, and of Z-Phe-Arg-|-aminomethylcoumarin sites. {ECO:0000256|ARBA:ARBA00003194}.; FUNCTION: Transferrins are iron binding transport proteins which can bind two Fe(3+) ions in association with the binding of an anion, usually bicarbonate. {ECO:0000256|ARBA:ARBA00002831}.","ACT_SITE 93; /evidence=""ECO:0000256|PIRSR:PIRSR002549-1""; ACT_SITE 279; /note=""Nucleophile""; /evidence=""ECO:0000256|PIRSR:PIRSR002549-1""",,iron ion binding [GO:0005506]; serine-type endopeptidase activity [GO:0004252],,
LTF,E7ER44,Lactotransferrin,,"FUNCTION: Lactoferricin binds to the bacterial surface and is crucial for the bactericidal functions. Has some antiviral activity against papillomavirus infection. N-terminal region shows strong antifungal activity against C.albicans. Contains two BBXB heparin-binding consensus sequences that appear to form the predominate functional GAG-binding site. {ECO:0000256|ARBA:ARBA00044488}.; FUNCTION: The lactotransferrin transferrin-like domain 1 functions as a serine protease of the peptidase S60 family that cuts arginine rich regions. This function contributes to the antimicrobial activity. Shows a preferential cleavage at -Arg-Ser-Arg-Arg-|- and -Arg-Arg-Ser-Arg-|-, and of Z-Phe-Arg-|-aminomethylcoumarin sites. {ECO:0000256|ARBA:ARBA00003194}.; FUNCTION: Transferrins are iron binding transport proteins which can bind two Fe(3+) ions in association with the binding of an anion, usually bicarbonate. {ECO:0000256|ARBA:ARBA00002831}.","ACT_SITE 92; /evidence=""ECO:0000256|PIRSR:PIRSR002549-1""; ACT_SITE 278; /note=""Nucleophile""; /evidence=""ECO:0000256|PIRSR:PIRSR002549-1""",,iron ion binding [GO:0005506]; serine-type endopeptidase activity [GO:0004252],,
LTF,E7EQB2,Lactotransferrin,,"FUNCTION: Lactoferricin binds to the bacterial surface and is crucial for the bactericidal functions. Has some antiviral activity against papillomavirus infection. N-terminal region shows strong antifungal activity against C.albicans. Contains two BBXB heparin-binding consensus sequences that appear to form the predominate functional GAG-binding site. {ECO:0000256|ARBA:ARBA00044488}.; FUNCTION: The lactotransferrin transferrin-like domain 1 functions as a serine protease of the peptidase S60 family that cuts arginine rich regions. This function contributes to the antimicrobial activity. Shows a preferential cleavage at -Arg-Ser-Arg-Arg-|- and -Arg-Arg-Ser-Arg-|-, and of Z-Phe-Arg-|-aminomethylcoumarin sites. {ECO:0000256|ARBA:ARBA00003194}.; FUNCTION: Transferrins are iron binding transport proteins which can bind two Fe(3+) ions in association with the binding of an anion, usually bicarbonate. {ECO:0000256|ARBA:ARBA00002831}.","ACT_SITE 79; /evidence=""ECO:0000256|PIRSR:PIRSR002549-1""; ACT_SITE 265; /note=""Nucleophile""; /evidence=""ECO:0000256|PIRSR:PIRSR002549-1""",,iron ion binding [GO:0005506]; serine-type endopeptidase activity [GO:0004252],,
LTF,B2MV14,Lactotransferrin,,"FUNCTION: The lactotransferrin transferrin-like domain 1 functions as a serine protease of the peptidase S60 family that cuts arginine rich regions. This function contributes to the antimicrobial activity. Shows a preferential cleavage at -Arg-Ser-Arg-Arg-|- and -Arg-Arg-Ser-Arg-|-, and of Z-Phe-Arg-|-aminomethylcoumarin sites. {ECO:0000256|ARBA:ARBA00003194}.; FUNCTION: Transferrins are iron binding transport proteins which can bind two Fe(3+) ions in association with the binding of an anion, usually bicarbonate. {ECO:0000256|ARBA:ARBA00002831}.","ACT_SITE 93; /evidence=""ECO:0000256|PIRSR:PIRSR002549-1""; ACT_SITE 279; /note=""Nucleophile""; /evidence=""ECO:0000256|PIRSR:PIRSR002549-1""",,serine-type peptidase activity [GO:0008236],,
LTF,P05164,Myeloperoxidase (MPO) (EC 1.11.2.2) [Cleaved into: Myeloperoxidase; 89 kDa myeloperoxidase; 84 kDa myeloperoxidase; Myeloperoxidase light chain; Myeloperoxidase heavy chain],,"FUNCTION: Part of the host defense system of polymorphonuclear leukocytes. It is responsible for microbicidal activity against a wide range of organisms. In the stimulated PMN, MPO catalyzes the production of hypohalous acids, primarily hypochlorous acid in physiologic situations, and other toxic intermediates that greatly enhance PMN microbicidal activity (PubMed:9922160). Mediates the proteolytic cleavage of alpha-1-microglobulin to form t-alpha-1-microglobulin, which potently inhibits oxidation of low-density lipoprotein particles and limits vascular damage (PubMed:25698971). {ECO:0000269|PubMed:25698971, ECO:0000269|PubMed:9922160}.","ACT_SITE 261; /note=""Proton acceptor""",,chromatin binding [GO:0003682]; heme binding [GO:0020037]; heparin binding [GO:0008201]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601],"DISEASE: Myeloperoxidase deficiency (MPOD) [MIM:254600]: A disorder characterized by decreased myeloperoxidase activity in neutrophils and monocytes that results in disseminated candidiasis. {ECO:0000269|PubMed:37198333, ECO:0000269|PubMed:7904599, ECO:0000269|PubMed:8142659, ECO:0000269|PubMed:8621627, ECO:0000269|PubMed:9354683, ECO:0000269|PubMed:9637725}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL2439;
LTF,Q96C86,m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS),DCS1 HINT5,"FUNCTION: Decapping scavenger enzyme that catalyzes the cleavage of a residual cap structure following the degradation of mRNAs by the 3'->5' exosome-mediated mRNA decay pathway. Hydrolyzes cap analog structures like 7-methylguanosine nucleoside triphosphate (m7GpppG) with up to 10 nucleotide substrates (small capped oligoribonucleotides) and specifically releases 5'-phosphorylated RNA fragments and 7-methylguanosine monophosphate (m7GMP). Cleaves cap analog structures like tri-methyl guanosine nucleoside triphosphate (m3(2,2,7)GpppG) with very poor efficiency. Does not hydrolyze unmethylated cap analog (GpppG) and shows no decapping activity on intact m7GpppG-capped mRNA molecules longer than 25 nucleotides. Does not hydrolyze 7-methylguanosine diphosphate (m7GDP) to m7GMP (PubMed:22985415). May also play a role in the 5'->3 mRNA decay pathway; m7GDP, the downstream product released by the 5'->3' mRNA mediated decapping activity, may be also converted by DCPS to m7GMP (PubMed:14523240). Binds to m7GpppG and strongly to m7GDP. Plays a role in first intron splicing of pre-mRNAs. Inhibits activation-induced cell death. {ECO:0000269|PubMed:11747811, ECO:0000269|PubMed:12198172, ECO:0000269|PubMed:12871939, ECO:0000269|PubMed:14523240, ECO:0000269|PubMed:15273322, ECO:0000269|PubMed:15383679, ECO:0000269|PubMed:15769464, ECO:0000269|PubMed:16140270, ECO:0000269|PubMed:18426921, ECO:0000269|PubMed:22985415}.","ACT_SITE 277; /note=""Nucleophile""",,5'-(N(7)-methyl 5'-triphosphoguanosine)-[mRNA] diphosphatase activity [GO:0140932]; identical protein binding [GO:0042802]; RNA 7-methylguanosine cap binding [GO:0000340]; RNA exonuclease activity [GO:0004532],"DISEASE: Al-Raqad syndrome (ARS) [MIM:616459]: A syndrome characterized by delayed psychomotor development, moderate to severe intellectual disability, poor or absent speech, microcephaly, congenital hypotonia, and severe growth delay. {ECO:0000269|PubMed:25701870, ECO:0000269|PubMed:25712129}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL1949488;
LTF,P10909,"Clusterin (Aging-associated gene 4 protein) (Apolipoprotein J) (Apo-J) (Complement cytolysis inhibitor) (CLI) (Complement-associated protein SP-40,40) (Ku70-binding protein 1) (NA1/NA2) (Sulfated glycoprotein 2) (SGP-2) (Testosterone-repressed prostate message 2) (TRPM-2) [Cleaved into: Clusterin beta chain (ApoJalpha) (Complement cytolysis inhibitor a chain) (SP-40,40 beta-chain); Clusterin alpha chain (ApoJbeta) (Complement cytolysis inhibitor b chain) (SP-40,40 alpha-chain)]",APOJ CLI KUB1,"FUNCTION: [Isoform 1]: Functions as extracellular chaperone that prevents aggregation of non native proteins (PubMed:11123922, PubMed:19535339). Prevents stress-induced aggregation of blood plasma proteins (PubMed:11123922, PubMed:12176985, PubMed:17260971, PubMed:19996109). Inhibits formation of amyloid fibrils by APP, APOC2, B2M, CALCA, CSN3, SNCA and aggregation-prone LYZ variants (in vitro) (PubMed:12047389, PubMed:17407782, PubMed:17412999). Does not require ATP (PubMed:11123922). Maintains partially unfolded proteins in a state appropriate for subsequent refolding by other chaperones, such as HSPA8/HSC70 (PubMed:11123922). Does not refold proteins by itself (PubMed:11123922). Binding to cell surface receptors triggers internalization of the chaperone-client complex and subsequent lysosomal or proteasomal degradation (PubMed:21505792). Protects cells against apoptosis and against cytolysis by complement (PubMed:2780565). Intracellular forms interact with ubiquitin and SCF (SKP1-CUL1-F-box protein) E3 ubiquitin-protein ligase complexes and promote the ubiquitination and subsequent proteasomal degradation of target proteins (PubMed:20068069). Promotes proteasomal degradation of COMMD1 and IKBKB (PubMed:20068069). Modulates NF-kappa-B transcriptional activity (PubMed:12882985). A mitochondrial form suppresses BAX-dependent release of cytochrome c into the cytoplasm and inhibit apoptosis (PubMed:16113678, PubMed:17689225). Plays a role in the regulation of cell proliferation (PubMed:19137541). An intracellular form suppresses stress-induced apoptosis by stabilizing mitochondrial membrane integrity through interaction with HSPA5 (PubMed:22689054). Secreted form does not affect caspase or BAX-mediated intrinsic apoptosis and TNF-induced NF-kappa-B-activity (PubMed:24073260). Secreted form act as an important modulator during neuronal differentiation through interaction with STMN3 (By similarity). Plays a role in the clearance of immune complexes that arise during cell injury (By similarity). {ECO:0000250|UniProtKB:P05371, ECO:0000250|UniProtKB:Q06890, ECO:0000269|PubMed:11123922, ECO:0000269|PubMed:12047389, ECO:0000269|PubMed:12176985, ECO:0000269|PubMed:12882985, ECO:0000269|PubMed:16113678, ECO:0000269|PubMed:17260971, ECO:0000269|PubMed:17407782, ECO:0000269|PubMed:17412999, ECO:0000269|PubMed:17689225, ECO:0000269|PubMed:19137541, ECO:0000269|PubMed:19535339, ECO:0000269|PubMed:19996109, ECO:0000269|PubMed:20068069, ECO:0000269|PubMed:21505792, ECO:0000269|PubMed:22689054, ECO:0000269|PubMed:24073260, ECO:0000269|PubMed:2780565}.; FUNCTION: [Isoform 6]: Does not affect caspase or BAX-mediated intrinsic apoptosis and TNF-induced NF-kappa-B-activity. {ECO:0000269|PubMed:24073260}.; FUNCTION: [Isoform 4]: Does not affect caspase or BAX-mediated intrinsic apoptosis and TNF-induced NF-kappa-B-activity (PubMed:24073260). Promotes cell death through interaction with BCL2L1 that releases and activates BAX (PubMed:21567405). {ECO:0000269|PubMed:21567405, ECO:0000269|PubMed:24073260}.",,,amyloid-beta binding [GO:0001540]; low-density lipoprotein particle receptor binding [GO:0050750]; misfolded protein binding [GO:0051787]; protein carrier chaperone [GO:0140597]; protein-containing complex binding [GO:0044877]; protein-folding chaperone binding [GO:0051087]; receptor ligand activity [GO:0048018]; signaling receptor binding [GO:0005102]; tau protein binding [GO:0048156]; ubiquitin protein ligase binding [GO:0031625]; unfolded protein binding [GO:0051082],,
