Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
SETD1A,Q9UPP1,Histone lysine demethylase PHF8 (EC 1.14.11.27) (EC 1.14.11.65) (PHD finger protein 8) ([histone H3]-dimethyl-L-lysine(36) demethylase PHF8) ([histone H3]-dimethyl-L-lysine(9) demethylase PHF8),KIAA1111 ZNF422,"FUNCTION: Histone lysine demethylase with selectivity for the di- and monomethyl states that plays a key role cell cycle progression, rDNA transcription and brain development. Demethylates mono- and dimethylated histone H3 'Lys-9' residue (H3K9Me1 and H3K9Me2), dimethylated H3 'Lys-27' (H3K27Me2) and monomethylated histone H4 'Lys-20' residue (H4K20Me1). Acts as a transcription activator as H3K9Me1, H3K9Me2, H3K27Me2 and H4K20Me1 are epigenetic repressive marks. Involved in cell cycle progression by being required to control G1-S transition. Acts as a coactivator of rDNA transcription, by activating polymerase I (pol I) mediated transcription of rRNA genes. Required for brain development, probably by regulating expression of neuron-specific genes. Only has activity toward H4K20Me1 when nucleosome is used as a substrate and when not histone octamer is used as substrate. May also have weak activity toward dimethylated H3 'Lys-36' (H3K36Me2), however, the relevance of this result remains unsure in vivo. Specifically binds trimethylated 'Lys-4' of histone H3 (H3K4me3), affecting histone demethylase specificity: has weak activity toward H3K9Me2 in absence of H3K4me3, while it has high activity toward H3K9me2 when binding H3K4me3. Positively modulates transcription of histone demethylase KDM5C, acting synergistically with transcription factor ARX; synergy may be related to enrichment of histone H3K4me3 in regulatory elements. {ECO:0000269|PubMed:19843542, ECO:0000269|PubMed:20023638, ECO:0000269|PubMed:20101266, ECO:0000269|PubMed:20208542, ECO:0000269|PubMed:20346720, ECO:0000269|PubMed:20421419, ECO:0000269|PubMed:20531378, ECO:0000269|PubMed:20548336, ECO:0000269|PubMed:20622853, ECO:0000269|PubMed:20622854, ECO:0000269|PubMed:31691806}.",,,2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; chromatin binding [GO:0003682]; FAD-dependent histone H3K9me/H3K9me2 demethylase activity [GO:0140685]; histone demethylase activity [GO:0032452]; histone H3K27me2/H3K27me3 demethylase activity [GO:0071558]; histone H3K36 demethylase activity [GO:0051864]; histone H3K36me/H3K36me2 demethylase activity [GO:0140680]; histone H3K9 demethylase activity [GO:0032454]; histone H3K9me/H3K9me2 demethylase activity [GO:0140683]; histone H4K20 demethylase activity [GO:0035575]; iron ion binding [GO:0005506]; methylated histone binding [GO:0035064]; transcription coregulator activity [GO:0003712]; zinc ion binding [GO:0008270],"DISEASE: Intellectual developmental disorder, X-linked, syndromic, Siderius type (MRXSSD) [MIM:300263]: A syndrome characterized by mild to borderline intellectual disability with or without cleft lip/cleft palate. {ECO:0000269|PubMed:16199551, ECO:0000269|PubMed:17661819, ECO:0000269|PubMed:20101266, ECO:0000269|PubMed:20208542, ECO:0000269|PubMed:20346720, ECO:0000269|PubMed:20421419, ECO:0000269|PubMed:20548336, ECO:0000269|PubMed:20622853, ECO:0000269|PubMed:20622854, ECO:0000269|PubMed:31691806}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL1938212;
SETD1A,P30876,DNA-directed RNA polymerase II subunit RPB2 (EC 2.7.7.6) (3'-5' exoribonuclease) (EC 3.1.13.-) (DNA-directed RNA polymerase II 140 kDa polypeptide) (DNA-directed RNA polymerase II subunit B) (RNA polymerase II subunit 2) (RNA polymerase II subunit B2) (RNA-directed RNA polymerase II subunit RPB2) (EC 2.7.7.48),,"FUNCTION: Catalytic core component of RNA polymerase II (Pol II), a DNA-dependent RNA polymerase which synthesizes mRNA precursors and many functional non-coding RNAs using the four ribonucleoside triphosphates as substrates (By similarity) (PubMed:27193682, PubMed:30190596, PubMed:9852112). Pol II-mediated transcription cycle proceeds through transcription initiation, transcription elongation and transcription termination stages. During transcription initiation, Pol II pre-initiation complex (PIC) is recruited to DNA promoters, with focused-type promoters containing either the initiator (Inr) element, or the TATA-box found in cell-type specific genes and dispersed-type promoters that often contain hypomethylated CpG islands usually found in housekeeping genes. Once the polymerase has escaped from the promoter it enters the elongation phase during which RNA is actively polymerized, based on complementarity with the template DNA strand. Transcription termination involves the release of the RNA transcript and polymerase from the DNA (PubMed:27193682, PubMed:30190596, PubMed:9852112). Forms Pol II active center together with the largest subunit POLR2A/RPB1. Appends one nucleotide at a time to the 3' end of the nascent RNA, with POLR2A/RPB1 most likely contributing a Mg(2+)-coordinating DxDGD motif and POLR2B/RPB2 participating in the coordination of a second Mg(2+) ion and providing lysine residues believed to facilitate Watson-Crick base pairing between the incoming nucleotide and template base. Typically, Mg(2+) ions direct a 5' nucleoside triphosphate to form a phosphodiester bond with the 3' hydroxyl of the preceding nucleotide of the nascent RNA, with the elimination of pyrophosphate. The reversible pyrophosphorolysis can occur at high pyrophosphate concentrations (By similarity) (PubMed:30190596, PubMed:9852112). Can proofread the nascent RNA transcript by means of a 3' -> 5' exonuclease activity. If a ribonucleotide is mis-incorporated, backtracks along the template DNA and cleaves the phosphodiester bond releasing the mis-incorporated 5'-ribonucleotide (By similarity) (PubMed:8381534). {ECO:0000250|UniProtKB:A5PJW8, ECO:0000269|PubMed:27193682, ECO:0000269|PubMed:30190596, ECO:0000269|PubMed:8381534, ECO:0000269|PubMed:9852112}.; FUNCTION: RNA-dependent RNA polymerase that catalyzes the extension of a non-coding RNA (ncRNA) at the 3'-end using the four ribonucleoside triphosphates as substrates. An internal ncRNA sequence near the 3'-end serves as a template in a single-round Pol II-mediated RNA polymerization reaction. May decrease the stability of ncRNAs that repress Pol II-mediated gene transcription. {ECO:0000269|PubMed:23395899}.",,,chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; mitochondrial single subunit type RNA polymerase activity [GO:0001065]; plastid single subunit type RNA polymerase activity [GO:0001066]; ribonucleoside binding [GO:0032549]; RNA binding [GO:0003723]; RNA polymerase I activity [GO:0001054]; RNA polymerase II activity [GO:0001055]; RNA polymerase III activity [GO:0001056]; RNA polymerase IV activity [GO:0001057]; RNA polymerase V activity [GO:0001058]; RNA-dependent RNA polymerase activity [GO:0003968],,
SETD1A,P24928,DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (3'-5' exoribonuclease) (EC 3.1.13.-) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48),POLR2,"FUNCTION: Catalytic core component of RNA polymerase II (Pol II), a DNA-dependent RNA polymerase which synthesizes mRNA precursors and many functional non-coding RNAs using the four ribonucleoside triphosphates as substrates (By similarity) (PubMed:23748380, PubMed:27193682, PubMed:30190596, PubMed:9852112). Pol II-mediated transcription cycle proceeds through transcription initiation, transcription elongation and transcription termination stages. During transcription initiation, Pol II pre-initiation complex (PIC) is recruited to DNA promoters, with focused-type promoters containing either the initiator (Inr) element, or the TATA-box found in cell-type specific genes and dispersed-type promoters that often contain hypomethylated CpG islands usually found in housekeeping genes. Once the polymerase has escaped from the promoter it enters the elongation phase during which RNA is actively polymerized, based on complementarity with the template DNA strand. Transcription termination involves the release of the RNA transcript and polymerase from the DNA (By similarity) (PubMed:23748380, PubMed:27193682, PubMed:28108474, PubMed:30190596, PubMed:9852112). Forms Pol II active center together with the second largest subunit POLR2B/RPB2. Appends one nucleotide at a time to the 3' end of the nascent RNA, with POLR2A/RPB1 most likely contributing a Mg(2+)-coordinating DxDGD motif, and POLR2B/RPB2 participating in the coordination of a second Mg(2+) ion and providing lysine residues believed to facilitate Watson-Crick base pairing between the incoming nucleotide and template base. Typically, Mg(2+) ions direct a 5' nucleoside triphosphate to form a phosphodiester bond with the 3' hydroxyl of the preceding nucleotide of the nascent RNA, with the elimination of pyrophosphate. The reversible pyrophosphorolysis can occur at high pyrophosphate concentrations (By similarity) (PubMed:30190596, PubMed:8381534, PubMed:9852112). Can proofread the nascent RNA transcript by means of a 3' -> 5' exonuclease activity. If a ribonucleotide is mis-incorporated, backtracks along the template DNA and cleaves the phosphodiester bond releasing the mis-incorporated 5'-ribonucleotide (By similarity) (PubMed:8381534). Through its unique C-terminal domain (CTD, 52 heptapeptide tandem repeats) serves as a platform for assembly of factors that regulate transcription initiation, elongation and termination. CTD phosphorylation on Ser-5 mediates Pol II promoter escape, whereas phosphorylation on Ser-2 is required for Pol II pause release during transcription elongation and further pre-mRNA processing. Additionally, the regulation of gene expression levels depends on the balance between methylation and acetylation levels of the CTD-lysines. Initiation or early elongation steps of transcription of growth-factor-induced immediate early genes are regulated by the acetylation status of the CTD. Methylation and dimethylation have a repressive effect on target genes expression. Cooperates with mRNA splicing machinery in co-transcriptional 5'-end capping and co-transcriptional splicing of pre-mRNA (By similarity) (PubMed:24207025, PubMed:26124092). {ECO:0000250|UniProtKB:G3MZY8, ECO:0000250|UniProtKB:P08775, ECO:0000269|PubMed:23748380, ECO:0000269|PubMed:24207025, ECO:0000269|PubMed:26124092, ECO:0000269|PubMed:27193682, ECO:0000269|PubMed:28108474, ECO:0000269|PubMed:30190596, ECO:0000269|PubMed:8381534, ECO:0000269|PubMed:9852112}.; FUNCTION: RNA-dependent RNA polymerase that catalyzes the extension of a non-coding RNA (ncRNA) at the 3'-end using the four ribonucleoside triphosphates as substrates. An internal ncRNA sequence near the 3'-end serves as a template in a single-round Pol II-mediated RNA polymerization reaction. May decrease the stability of ncRNAs that repress Pol II-mediated gene transcription. {ECO:0000269|PubMed:23395899}.; FUNCTION: (Microbial infection) Acts as an RNA-dependent RNA polymerase when associated with small delta antigen of Hepatitis delta virus, acting both as a replicase and transcriptase for the viral RNA circular genome. {ECO:0000269|PubMed:18032511}.",,,DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; hydrolase activity [GO:0016787]; kinase binding [GO:0019900]; magnesium ion binding [GO:0000287]; microfibril binding [GO:0050436]; mitochondrial single subunit type RNA polymerase activity [GO:0001065]; plastid single subunit type RNA polymerase activity [GO:0001066]; promoter-specific chromatin binding [GO:1990841]; RNA binding [GO:0003723]; RNA polymerase I activity [GO:0001054]; RNA polymerase II activity [GO:0001055]; RNA polymerase III activity [GO:0001056]; RNA polymerase IV activity [GO:0001057]; RNA polymerase V activity [GO:0001058]; RNA-dependent RNA polymerase activity [GO:0003968]; ubiquitin protein ligase binding [GO:0031625]; zinc ion binding [GO:0008270],"DISEASE: Neurodevelopmental disorder with hypotonia and variable intellectual and behavioral abnormalities (NEDHIB) [MIM:618603]: An autosomal dominant neurodevelopmental disorder characterized by profound infantile-onset hypotonia, developmental delay with poor speech, delayed walking, and impaired intellectual development. Additional variable features include feeding difficulties, dysmorphic features, and visual defects. {ECO:0000269|PubMed:31353023}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL1641353;
SETD1A,L0R6N9,Alternative protein SETD1A,,,,,,,
SETD1A,C9J2Z9,"SET domain containing 1A, histone lysine methyltransferase",,,,,histone H3K4 methyltransferase activity [GO:0042800],,
SETD1A,A0AAA9YGD9,"SET domain containing 1A, histone lysine methyltransferase",,,,,histone H3K4 methyltransferase activity [GO:0042800]; RNA binding [GO:0003723],,
SETD1A,Q32NE8,Uncharacterized protein,,,,,histone H3K4 methyltransferase activity [GO:0042800],,
SELP,P49908,Selenoprotein P (SeP),SELP SEPP1,FUNCTION: Might be responsible for some of the extracellular antioxidant defense properties of selenium or might be involved in the transport of selenium. May supply selenium to tissues such as brain and testis.,,,selenium binding [GO:0008430],,
SELP,P16109,P-selectin (CD62 antigen-like family member P) (Granule membrane protein 140) (GMP-140) (Leukocyte-endothelial cell adhesion molecule 3) (LECAM3) (Platelet activation dependent granule-external membrane protein) (PADGEM) (CD antigen CD62P),GMRP GRMP,"FUNCTION: Ca(2+)-dependent receptor for myeloid cells that binds to carbohydrates on neutrophils and monocytes. Mediates the interaction of activated endothelial cells or platelets with leukocytes. The ligand recognized is sialyl-Lewis X. Mediates rapid rolling of leukocyte rolling over vascular surfaces during the initial steps in inflammation through interaction with SELPLG. Mediates cell-cell interactions and cell adhesion via the interaction with integrin alpha-IIb/beta3 (ITGA2B:ITGB3) and integrin alpha-V/beta-3 (ITGAV:ITGB3) (PubMed:37184585). {ECO:0000269|PubMed:11081633, ECO:0000269|PubMed:28011641, ECO:0000269|PubMed:37184585, ECO:0000269|PubMed:7585950}.",,,calcium ion binding [GO:0005509]; calcium-dependent protein binding [GO:0048306]; fucose binding [GO:0042806]; glycosphingolipid binding [GO:0043208]; heparin binding [GO:0008201]; integrin binding [GO:0005178]; lipopolysaccharide binding [GO:0001530]; oligosaccharide binding [GO:0070492]; sialic acid binding [GO:0033691],,CHEMBL5378;
SELP,Q14242,P-selectin glycoprotein ligand 1 (PSGL-1) (Selectin P ligand) (CD antigen CD162),,"FUNCTION: A SLe(x)-type proteoglycan, which through high affinity, calcium-dependent interactions with E-, P- and L-selectins, mediates rapid rolling of leukocytes over vascular surfaces during the initial steps in inflammation. Critical for the initial leukocyte capture. {ECO:0000269|PubMed:11566773, ECO:0000269|PubMed:12403782}.; FUNCTION: (Microbial infection) Acts as a receptor for enterovirus 71. {ECO:0000269|PubMed:19543284}.",,,signaling receptor binding [GO:0005102]; virus receptor activity [GO:0001618],,CHEMBL4183;
SELP,P13612,Integrin alpha-4 (CD49 antigen-like family member D) (Integrin alpha-IV) (VLA-4 subunit alpha) (CD antigen CD49d),CD49D,"FUNCTION: Integrins alpha-4/beta-1 (VLA-4) and alpha-4/beta-7 are receptors for fibronectin. They recognize one or more domains within the alternatively spliced CS-1 and CS-5 regions of fibronectin. They are also receptors for VCAM1. Integrin alpha-4/beta-1 recognizes the sequence Q-I-D-S in VCAM1. Integrin alpha-4/beta-7 is also a receptor for MADCAM1. It recognizes the sequence L-D-T in MADCAM1. On activated endothelial cells integrin VLA-4 triggers homotypic aggregation for most VLA-4-positive leukocyte cell lines. It may also participate in cytolytic T-cell interactions with target cells. ITGA4:ITGB1 binds to fractalkine (CX3CL1) and may act as its coreceptor in CX3CR1-dependent fractalkine signaling (PubMed:23125415). ITGA4:ITGB1 binds to PLA2G2A via a site (site 2) which is distinct from the classical ligand-binding site (site 1) and this induces integrin conformational changes and enhanced ligand binding to site 1 (PubMed:18635536, PubMed:25398877). Integrin ITGA4:ITGB1 represses PRKCA-mediated L-type voltage-gated channel Ca(2+) influx and ROCK-mediated calcium sensitivity in vascular smooth muscle cells via its interaction with SVEP1, thereby inhibiting vasocontraction (PubMed:35802072). {ECO:0000269|PubMed:18635536, ECO:0000269|PubMed:19064666, ECO:0000269|PubMed:23125415, ECO:0000269|PubMed:25398877, ECO:0000269|PubMed:35802072}.",,,cell adhesion molecule binding [GO:0050839]; coreceptor activity [GO:0015026]; fibronectin binding [GO:0001968]; integrin binding [GO:0005178]; metal ion binding [GO:0046872]; protein antigen binding [GO:1990405],,CHEMBL278;
SELP,P08514,"Integrin alpha-IIb (GPalpha IIb) (GPIIb) (Platelet membrane glycoprotein IIb) (CD antigen CD41) [Cleaved into: Integrin alpha-IIb heavy chain; Integrin alpha-IIb light chain, form 1; Integrin alpha-IIb light chain, form 2]",GP2B ITGAB,"FUNCTION: Integrin alpha-IIb/beta-3 is a receptor for fibronectin, fibrinogen, plasminogen, prothrombin, thrombospondin and vitronectin. It recognizes the sequence R-G-D in a wide array of ligands. It recognizes the sequence H-H-L-G-G-G-A-K-Q-A-G-D-V in fibrinogen gamma chain (By similarity). Following activation integrin alpha-IIb/beta-3 brings about platelet/platelet interaction through binding of soluble fibrinogen (PubMed:9111081). This step leads to rapid platelet aggregation which physically plugs ruptured endothelial cell surface (By similarity). {ECO:0000250|UniProtKB:O54890, ECO:0000269|PubMed:9111081}.",,,extracellular matrix binding [GO:0050840]; fibrinogen binding [GO:0070051]; identical protein binding [GO:0042802]; integrin binding [GO:0005178]; metal ion binding [GO:0046872]; molecular adaptor activity [GO:0060090],"DISEASE: Glanzmann thrombasthenia 1 (GT1) [MIM:273800]: A form of Glanzmann thrombasthenia, a disorder characterized by failure of platelet aggregation, absent or diminished clot retraction, and mucocutaneous bleeding of mild-to-moderate severity. Glanzmann thrombasthenia has been classified into clinical types I and II. In type I, platelets show absence of glycoprotein IIb-IIIa complexes at their surface and lack fibrinogen and clot retraction capability. In type II, the platelets express glycoprotein IIb-IIIa complexes at reduced levels, have detectable amounts of fibrinogen, and have low or moderate clot retraction capability. GT1 inheritance is autosomal recessive. {ECO:0000269|PubMed:10607701, ECO:0000269|PubMed:11798398, ECO:0000269|PubMed:12083483, ECO:0000269|PubMed:12181054, ECO:0000269|PubMed:12424194, ECO:0000269|PubMed:12506038, ECO:0000269|PubMed:15099289, ECO:0000269|PubMed:15219201, ECO:0000269|PubMed:17018384, ECO:0000269|PubMed:20020534, ECO:0000269|PubMed:7508443, ECO:0000269|PubMed:7706461, ECO:0000269|PubMed:8282784, ECO:0000269|PubMed:8704171, ECO:0000269|PubMed:9215749, ECO:0000269|PubMed:9473221, ECO:0000269|PubMed:9722314, ECO:0000269|PubMed:9734640, ECO:0000269|PubMed:9763559, ECO:0000269|PubMed:9920835}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Bleeding disorder, platelet-type, 16 (BDPLT16) [MIM:187800]: An autosomal dominant form of congenital macrothrombocytopenia associated with platelet anisocytosis. It is a disorder of platelet production. Affected individuals may have no or only mildly increased bleeding tendency. In vitro studies show mild platelet functional abnormalities. {ECO:0000269|PubMed:21454453, ECO:0000269|PubMed:9834222}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL212;
SELP,Q9NZ53,Podocalyxin-like protein 2 (Endoglycan),,"FUNCTION: Acts as a ligand for vascular selectins. Mediates rapid rolling of leukocytes over vascular surfaces through high affinity divalent cation-dependent interactions with E-, P- and L-selectins. {ECO:0000269|PubMed:18606703}.",,,glycosaminoglycan binding [GO:0005539],,
SELP,P05556,Integrin beta-1 (Fibronectin receptor subunit beta) (Glycoprotein IIa) (GPIIA) (VLA-4 subunit beta) (CD antigen CD29),FNRB MDF2 MSK12,"FUNCTION: Integrins alpha-1/beta-1, alpha-2/beta-1, alpha-10/beta-1 and alpha-11/beta-1 are receptors for collagen. Integrins alpha-1/beta-1 and alpha-2/beta-2 recognize the proline-hydroxylated sequence G-F-P-G-E-R in collagen. Integrins alpha-2/beta-1, alpha-3/beta-1, alpha-4/beta-1, alpha-5/beta-1, alpha-8/beta-1, alpha-10/beta-1, alpha-11/beta-1 and alpha-V/beta-1 are receptors for fibronectin. Alpha-4/beta-1 recognizes one or more domains within the alternatively spliced CS-1 and CS-5 regions of fibronectin. Integrin alpha-5/beta-1 is a receptor for fibrinogen. Integrin alpha-1/beta-1, alpha-2/beta-1, alpha-6/beta-1 and alpha-7/beta-1 are receptors for lamimin. Integrin alpha-6/beta-1 (ITGA6:ITGB1) is present in oocytes and is involved in sperm-egg fusion (By similarity). Integrin alpha-4/beta-1 is a receptor for VCAM1. It recognizes the sequence Q-I-D-S in VCAM1. Integrin alpha-9/beta-1 is a receptor for VCAM1, cytotactin and osteopontin. It recognizes the sequence A-E-I-D-G-I-E-L in cytotactin. Integrin alpha-3/beta-1 is a receptor for epiligrin, thrombospondin and CSPG4. Alpha-3/beta-1 may mediate with LGALS3 the stimulation by CSPG4 of endothelial cells migration. Integrin alpha-V/beta-1 is a receptor for vitronectin. Beta-1 integrins recognize the sequence R-G-D in a wide array of ligands. When associated with alpha-7 integrin, regulates cell adhesion and laminin matrix deposition. Involved in promoting endothelial cell motility and angiogenesis. Involved in osteoblast compaction through the fibronectin fibrillogenesis cell-mediated matrix assembly process and the formation of mineralized bone nodules. May be involved in up-regulation of the activity of kinases such as PKC via binding to KRT1. Together with KRT1 and RACK1, serves as a platform for SRC activation or inactivation. Plays a mechanistic adhesive role during telophase, required for the successful completion of cytokinesis. Integrin alpha-3/beta-1 provides a docking site for FAP (seprase) at invadopodia plasma membranes in a collagen-dependent manner and hence may participate in the adhesion, formation of invadopodia and matrix degradation processes, promoting cell invasion. ITGA4:ITGB1 binds to fractalkine (CX3CL1) and may act as its coreceptor in CX3CR1-dependent fractalkine signaling (PubMed:23125415, PubMed:24789099). ITGA4:ITGB1 and ITGA5:ITGB1 bind to PLA2G2A via a site (site 2) which is distinct from the classical ligand-binding site (site 1) and this induces integrin conformational changes and enhanced ligand binding to site 1 (PubMed:18635536, PubMed:25398877). ITGA5:ITGB1 acts as a receptor for fibrillin-1 (FBN1) and mediates R-G-D-dependent cell adhesion to FBN1 (PubMed:12807887, PubMed:17158881). ITGA5:ITGB1 acts as a receptor for fibronectin FN1 and mediates R-G-D-dependent cell adhesion to FN1 (PubMed:33962943). ITGA5:ITGB1 is a receptor for IL1B and binding is essential for IL1B signaling (PubMed:29030430). ITGA5:ITGB3 is a receptor for soluble CD40LG and is required for CD40/CD40LG signaling (PubMed:31331973). Plays an important role in myoblast differentiation and fusion during skeletal myogenesis (By similarity). ITGA9:ITGB1 may play a crucial role in SVEP1/polydom-mediated myoblast cell adhesion (By similarity). Integrins ITGA9:ITGB1 and ITGA4:ITGB1 repress PRKCA-mediated L-type voltage-gated channel Ca(2+) influx and ROCK-mediated calcium sensitivity in vascular smooth muscle cells via their interaction with SVEP1, thereby inhibit vasocontraction (PubMed:35802072). {ECO:0000250|UniProtKB:P07228, ECO:0000250|UniProtKB:P09055, ECO:0000269|PubMed:10455171, ECO:0000269|PubMed:12473654, ECO:0000269|PubMed:12807887, ECO:0000269|PubMed:16256741, ECO:0000269|PubMed:17158881, ECO:0000269|PubMed:18635536, ECO:0000269|PubMed:18804435, ECO:0000269|PubMed:19064666, ECO:0000269|PubMed:21768292, ECO:0000269|PubMed:23125415, ECO:0000269|PubMed:24789099, ECO:0000269|PubMed:25398877, ECO:0000269|PubMed:29030430, ECO:0000269|PubMed:31331973, ECO:0000269|PubMed:33962943, ECO:0000269|PubMed:35802072, ECO:0000269|PubMed:7523423}.; FUNCTION: [Isoform 2]: Interferes with isoform 1 resulting in a dominant negative effect on cell adhesion and migration (in vitro). {ECO:0000305|PubMed:2249781}.; FUNCTION: [Isoform 5]: Isoform 5 displaces isoform 1 in striated muscles. {ECO:0000250|UniProtKB:P09055}.; FUNCTION: (Microbial infection) Integrin ITGA2:ITGB1 acts as a receptor for Human echoviruses 1 and 8. {ECO:0000269|PubMed:8411387}.; FUNCTION: (Microbial infection) Acts as a receptor for Cytomegalovirus/HHV-5. {ECO:0000269|PubMed:20660204}.; FUNCTION: (Microbial infection) Acts as a receptor for Epstein-Barr virus/HHV-4. {ECO:0000269|PubMed:17945327}.; FUNCTION: (Microbial infection) Integrin ITGA5:ITGB1 acts as a receptor for Human parvovirus B19. {ECO:0000269|PubMed:12907437}.; FUNCTION: (Microbial infection) Integrin ITGA2:ITGB1 acts as a receptor for Human rotavirus. {ECO:0000269|PubMed:12941907}.; FUNCTION: (Microbial infection) Acts as a receptor for Mammalian reovirus. {ECO:0000269|PubMed:16501085}.; FUNCTION: (Microbial infection) In case of HIV-1 infection, integrin ITGA5:ITGB1 binding to extracellular viral Tat protein seems to enhance angiogenesis in Kaposi's sarcoma lesions. {ECO:0000269|PubMed:10397733}.; FUNCTION: (Microbial infection) Interacts with CotH proteins expressed by fungi of the order mucorales, the causative agent of mucormycosis, which plays an important role in epithelial cell invasion by the fungi (PubMed:32487760). Integrin ITGA3:ITGB1 may act as a receptor for R.delemar CotH7 in alveolar epithelial cells, which may be an early step in pulmonary mucormycosis disease progression (PubMed:32487760). {ECO:0000269|PubMed:32487760}.; FUNCTION: (Microbial infection) May serve as a receptor for adhesin A (nadA) of N.meningitidis. {ECO:0000305|PubMed:21471204}.",,,actin binding [GO:0003779]; cadherin binding [GO:0045296]; calcium ion binding [GO:0005509]; cell adhesion molecule binding [GO:0050839]; collagen binding involved in cell-matrix adhesion [GO:0098639]; coreceptor activity [GO:0015026]; fibronectin binding [GO:0001968]; integrin binding [GO:0005178]; integrin binding involved in cell-matrix adhesion [GO:0098640]; laminin binding [GO:0043236]; magnesium ion binding [GO:0000287]; protease binding [GO:0002020]; protein heterodimerization activity [GO:0046982]; protein kinase binding [GO:0019901]; protein tyrosine kinase binding [GO:1990782]; protein-containing complex binding [GO:0044877]; virus receptor activity [GO:0001618],,CHEMBL1905;
