Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
NOS2,P35228,"Nitric oxide synthase, inducible (EC 1.14.13.39) (Hepatocyte NOS) (HEP-NOS) (Inducible NO synthase) (Inducible NOS) (iNOS) (NOS type II) (Peptidyl-cysteine S-nitrosylase NOS2)",NOS2A,"FUNCTION: Produces nitric oxide (NO) which is a messenger molecule with diverse functions throughout the body (PubMed:7504305, PubMed:7531687, PubMed:7544004, PubMed:7682706). In macrophages, NO mediates tumoricidal and bactericidal actions. Also has nitrosylase activity and mediates cysteine S-nitrosylation of cytoplasmic target proteins such PTGS2/COX2 (By similarity). As component of the iNOS-S100A8/9 transnitrosylase complex involved in the selective inflammatory stimulus-dependent S-nitrosylation of GAPDH on 'Cys-247' implicated in regulation of the GAIT complex activity and probably multiple targets including ANXA5, EZR, MSN and VIM (PubMed:25417112). Involved in inflammation, enhances the synthesis of pro-inflammatory mediators such as IL6 and IL8 (PubMed:19688109). {ECO:0000250|UniProtKB:P29477, ECO:0000269|PubMed:19688109, ECO:0000269|PubMed:25417112, ECO:0000269|PubMed:7504305, ECO:0000269|PubMed:7531687, ECO:0000269|PubMed:7544004, ECO:0000269|PubMed:7682706}.",,,arginine binding [GO:0034618]; calmodulin binding [GO:0005516]; flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; NADP binding [GO:0050661]; nitric-oxide synthase activity [GO:0004517]; protein homodimerization activity [GO:0042803]; tetrahydrobiopterin binding [GO:0034617],,CHEMBL4481;
NOS2,P60321,Nanos homolog 2 (NOS-2),NOS2,"FUNCTION: Plays a key role in the sexual differentiation of germ cells by promoting the male fate but suppressing the female fate. Represses the female fate pathways by suppressing meiosis, which in turn results in the promotion of the male fate. Maintains the suppression of meiosis by preventing STRA8 expression, which is required for premeiotic DNA replication, after CYP26B1 is decreased. Regulates the localization of the CCR4-NOT deadenylation complex to P-bodies and plays a role in recruiting the complex to trigger the degradation of mRNAs involved in meiosis. Required for the maintenance of the spermatogonial stem cell population. Not essential for the assembly of P-bodies but is required for the maintenance of their normal state (By similarity). {ECO:0000250}.",,,enzyme activator activity [GO:0008047]; mRNA binding [GO:0003729]; zinc ion binding [GO:0008270],,
NOS2,Q96BD6,SPRY domain-containing SOCS box protein 1 (SSB-1),SSB1,"FUNCTION: Substrate recognition component of a SCF-like ECS (Elongin BC-CUL2/5-SOCS-box protein) E3 ubiquitin-protein ligase complex which mediates the ubiquitination and subsequent proteasomal degradation of target proteins (PubMed:15601820, PubMed:21199876). Negatively regulates nitric oxide (NO) production and limits cellular toxicity in activated macrophages by mediating the ubiquitination and proteasomal degradation of NOS2 (PubMed:21199876). Acts as a bridge which links NOS2 with the ECS E3 ubiquitin ligase complex components ELOC and CUL5 (PubMed:21199876). {ECO:0000269|PubMed:15601820, ECO:0000269|PubMed:21199876}.",,PATHWAY: Protein modification; protein ubiquitination.,ubiquitin-like ligase-substrate adaptor activity [GO:1990756],,
NOS2,O14745,Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (NHERF-1) (Ezrin-radixin-moesin-binding phosphoprotein 50) (EBP50) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1) (Solute carrier family 9 isoform A3 regulatory factor 1),NHERF SLC9A3R1,"FUNCTION: Scaffold protein that connects plasma membrane proteins with members of the ezrin/moesin/radixin family and thereby helps to link them to the actin cytoskeleton and to regulate their surface expression. Necessary for recycling of internalized ADRB2. Was first known to play a role in the regulation of the activity and subcellular location of SLC9A3. Necessary for cAMP-mediated phosphorylation and inhibition of SLC9A3. May enhance Wnt signaling. May participate in HTR4 targeting to microvilli (By similarity). Involved in the regulation of phosphate reabsorption in the renal proximal tubules. Involved in sperm capacitation. May participate in the regulation of the chloride and bicarbonate homeostasis in spermatozoa. {ECO:0000250, ECO:0000269|PubMed:10499588, ECO:0000269|PubMed:18784102, ECO:0000269|PubMed:9096337, ECO:0000269|PubMed:9430655}.",,,beta-2 adrenergic receptor binding [GO:0031698]; beta-catenin binding [GO:0008013]; channel activator activity [GO:0099103]; chloride channel regulator activity [GO:0017081]; dopamine receptor binding [GO:0050780]; gamma-aminobutyric acid transmembrane transporter activity [GO:0015185]; growth factor receptor binding [GO:0070851]; identical protein binding [GO:0042802]; myosin II binding [GO:0045159]; PDZ domain binding [GO:0030165]; phosphatase binding [GO:0019902]; protein-containing complex binding [GO:0044877]; protein-membrane adaptor activity [GO:0043495]; signaling receptor binding [GO:0005102]; transmembrane transporter binding [GO:0044325]; type 2 metabotropic glutamate receptor binding [GO:0031799]; type 3 metabotropic glutamate receptor binding [GO:0031800],"DISEASE: Nephrolithiasis/osteoporosis, hypophosphatemic, 2 (NPHLOP2) [MIM:612287]: A disease characterized by decreased renal phosphate absorption, renal phosphate wasting, hypophosphatemia, hyperphosphaturia, hypercalciuria, nephrolithiasis and osteoporosis. {ECO:0000269|PubMed:18784102, ECO:0000269|PubMed:22506049}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4523125;
NOS2,Q96A44,SPRY domain-containing SOCS box protein 4 (SSB-4),SSB4,"FUNCTION: Substrate recognition component of a SCF-like ECS (Elongin BC-CUL2/5-SOCS-box protein) E3 ubiquitin-protein ligase complex which mediates the ubiquitination and subsequent proteasomal degradation of target proteins (PubMed:15601820, PubMed:21199876). Negatively regulates nitric oxide (NO) production and limits cellular toxicity in activated macrophages by mediating the ubiquitination and proteasomal degradation of NOS2 (PubMed:21199876). Acts as a bridge which links NOS2 with the ECS E3 ubiquitin ligase complex components ELOC and CUL5 (PubMed:21199876). Diminishes EphB2-dependent cell repulsive responses by mediating the ubiquitination and degradation of EphB2/CTF2 (PubMed:28931592). Regulates cellular clock function by mediating the ubiquitin/proteasome-dependent degradation of the circadian transcriptional repressor NR1D1 (PubMed:26392558). {ECO:0000269|PubMed:15601820, ECO:0000269|PubMed:21199876, ECO:0000269|PubMed:26392558, ECO:0000269|PubMed:28931592}.",,PATHWAY: Protein modification; protein ubiquitination.,ubiquitin-like ligase-substrate adaptor activity [GO:1990756],,
NOS2,Q99619,SPRY domain-containing SOCS box protein 2 (SSB-2) (Gene-rich cluster protein C9),GRCC9 SSB2,"FUNCTION: Substrate recognition component of a SCF-like ECS (Elongin BC-CUL2/5-SOCS-box protein) E3 ubiquitin-protein ligase complex which mediates the ubiquitination and subsequent proteasomal degradation of target proteins (PubMed:15601820, PubMed:21199876). Negatively regulates nitric oxide (NO) production and limits cellular toxicity in activated macrophages by mediating the ubiquitination and proteasomal degradation of NOS2 (PubMed:21199876). Acts as a bridge which links NOS2 with the ECS E3 ubiquitin ligase complex components ELOC and CUL5 (PubMed:21199876). {ECO:0000269|PubMed:15601820, ECO:0000269|PubMed:21199876}.",,PATHWAY: Protein modification; protein ubiquitination.,ubiquitin-like ligase-substrate adaptor activity [GO:1990756],,CHEMBL3325308;
NOS2,P35968,Vascular endothelial growth factor receptor 2 (VEGFR-2) (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor) (KDR) (Protein-tyrosine kinase receptor flk-1) (CD antigen CD309),FLK1 VEGFR2,"FUNCTION: Tyrosine-protein kinase that acts as a cell-surface receptor for VEGFA, VEGFC and VEGFD. Plays an essential role in the regulation of angiogenesis, vascular development, vascular permeability, and embryonic hematopoiesis. Promotes proliferation, survival, migration and differentiation of endothelial cells. Promotes reorganization of the actin cytoskeleton. Isoforms lacking a transmembrane domain, such as isoform 2 and isoform 3, may function as decoy receptors for VEGFA, VEGFC and/or VEGFD. Isoform 2 plays an important role as negative regulator of VEGFA- and VEGFC-mediated lymphangiogenesis by limiting the amount of free VEGFA and/or VEGFC and preventing their binding to FLT4. Modulates FLT1 and FLT4 signaling by forming heterodimers. Binding of vascular growth factors to isoform 1 leads to the activation of several signaling cascades. Activation of PLCG1 leads to the production of the cellular signaling molecules diacylglycerol and inositol 1,4,5-trisphosphate and the activation of protein kinase C. Mediates activation of MAPK1/ERK2, MAPK3/ERK1 and the MAP kinase signaling pathway, as well as of the AKT1 signaling pathway. Mediates phosphorylation of PIK3R1, the regulatory subunit of phosphatidylinositol 3-kinase, reorganization of the actin cytoskeleton and activation of PTK2/FAK1. Required for VEGFA-mediated induction of NOS2 and NOS3, leading to the production of the signaling molecule nitric oxide (NO) by endothelial cells. Phosphorylates PLCG1. Promotes phosphorylation of FYN, NCK1, NOS3, PIK3R1, PTK2/FAK1 and SRC. {ECO:0000269|PubMed:10102632, ECO:0000269|PubMed:10368301, ECO:0000269|PubMed:10600473, ECO:0000269|PubMed:11387210, ECO:0000269|PubMed:12649282, ECO:0000269|PubMed:1417831, ECO:0000269|PubMed:15026417, ECO:0000269|PubMed:15215251, ECO:0000269|PubMed:15962004, ECO:0000269|PubMed:16966330, ECO:0000269|PubMed:17303569, ECO:0000269|PubMed:18529047, ECO:0000269|PubMed:19668192, ECO:0000269|PubMed:19834490, ECO:0000269|PubMed:20080685, ECO:0000269|PubMed:20224550, ECO:0000269|PubMed:20705758, ECO:0000269|PubMed:21893193, ECO:0000269|PubMed:25825981, ECO:0000269|PubMed:7929439, ECO:0000269|PubMed:9160888, ECO:0000269|PubMed:9804796, ECO:0000269|PubMed:9837777}.","ACT_SITE 1028; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10028""",,ATP binding [GO:0005524]; boss receptor activity [GO:0008288]; brain-derived neurotrophic factor receptor activity [GO:0060175]; cadherin binding [GO:0045296]; coreceptor activity [GO:0015026]; epidermal growth factor receptor activity [GO:0005006]; fibroblast growth factor receptor activity [GO:0005007]; GPI-linked ephrin receptor activity [GO:0005004]; growth factor binding [GO:0019838]; hepatocyte growth factor receptor activity [GO:0005008]; histone H2AXY142 kinase activity [GO:0140801]; histone H3Y41 kinase activity [GO:0035401]; Hsp90 protein binding [GO:0051879]; identical protein binding [GO:0042802]; insulin receptor activity [GO:0005009]; insulin-like growth factor receptor activity [GO:0005010]; integrin binding [GO:0005178]; macrophage colony-stimulating factor receptor activity [GO:0005011]; placental growth factor receptor activity [GO:0036332]; platelet-derived growth factor alpha-receptor activity [GO:0005018]; platelet-derived growth factor beta-receptor activity [GO:0005019]; protein tyrosine kinase activity [GO:0004713]; protein tyrosine kinase collagen receptor activity [GO:0038062]; stem cell factor receptor activity [GO:0005020]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; transmembrane-ephrin receptor activity [GO:0005005]; vascular endothelial growth factor binding [GO:0038085]; vascular endothelial growth factor receptor activity [GO:0005021],"DISEASE: Hemangioma, capillary infantile (HCI) [MIM:602089]: A condition characterized by dull red, firm, dome-shaped hemangiomas, sharply demarcated from surrounding skin, usually presenting at birth or occurring within the first two or three months of life. They result from highly proliferative, localized growth of capillary endothelium and generally undergo regression and involution without scarring. {ECO:0000269|PubMed:11807987, ECO:0000269|PubMed:18931684}. Note=Disease susceptibility is associated with variants affecting the gene represented in this entry.; DISEASE: Note=Plays a major role in tumor angiogenesis. In case of HIV-1 infection, the interaction with extracellular viral Tat protein seems to enhance angiogenesis in Kaposi's sarcoma lesions.",CHEMBL279;
NOS2,A0A2R8YDS4,Nitric oxide synthase (EC 1.14.13.39),,FUNCTION: Produces nitric oxide (NO) which is a messenger molecule with diverse functions. {ECO:0000256|PIRNR:PIRNR000333}.,,,calmodulin binding [GO:0005516]; flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; NADP binding [GO:0050661]; nitric-oxide synthase activity [GO:0004517],,
NOS2,P06702,Protein S100-A9 (Calgranulin-B) (Calprotectin L1H subunit) (Leukocyte L1 complex heavy chain) (Migration inhibitory factor-related protein 14) (MRP-14) (p14) (S100 calcium-binding protein A9),CAGB CFAG MRP14,"FUNCTION: S100A9 is a calcium- and zinc-binding protein which plays a prominent role in the regulation of inflammatory processes and immune response (PubMed:12626582, PubMed:15331440, PubMed:16258195, PubMed:19122197, PubMed:20103766, PubMed:21325622, PubMed:8423249). It can induce neutrophil chemotaxis, adhesion, can increase the bactericidal activity of neutrophils by promoting phagocytosis via activation of SYK, PI3K/AKT, and ERK1/2 and can induce degranulation of neutrophils by a MAPK-dependent mechanism (PubMed:12626582, PubMed:15331440, PubMed:20103766). Predominantly found as calprotectin (S100A8/A9) which has a wide plethora of intra- and extracellular functions (PubMed:16258195, PubMed:19122197, PubMed:8423249). The intracellular functions include: facilitating leukocyte arachidonic acid trafficking and metabolism, modulation of the tubulin-dependent cytoskeleton during migration of phagocytes and activation of the neutrophilic NADPH-oxidase (PubMed:15331440, PubMed:21325622). Participates also in regulatory T-cell differentiation together with CD69 (PubMed:26296369). Activates NADPH-oxidase by facilitating the enzyme complex assembly at the cell membrane, transferring arachidonic acid, an essential cofactor, to the enzyme complex and S100A8 contributes to the enzyme assembly by directly binding to NCF2/P67PHOX (PubMed:15642721, PubMed:22808130). The extracellular functions involve pro-inflammatory, antimicrobial, oxidant-scavenging and apoptosis-inducing activities (PubMed:19534726, PubMed:8423249). Its pro-inflammatory activity includes recruitment of leukocytes, promotion of cytokine and chemokine production, and regulation of leukocyte adhesion and migration (PubMed:15598812, PubMed:21487906). Acts as an alarmin or a danger associated molecular pattern (DAMP) molecule and stimulates innate immune cells via binding to pattern recognition receptors such as Toll-like receptor 4 (TLR4) and receptor for advanced glycation endproducts (AGER) (PubMed:19402754). Binding to TLR4 and AGER activates the MAP-kinase and NF-kappa-B signaling pathways resulting in the amplification of the pro-inflammatory cascade (PubMed:19402754, PubMed:22804476). Has antimicrobial activity towards bacteria and fungi and exerts its antimicrobial activity probably via chelation of Zn(2+) which is essential for microbial growth (PubMed:19087201). Can induce cell death via autophagy and apoptosis and this occurs through the cross-talk of mitochondria and lysosomes via reactive oxygen species (ROS) and the process involves BNIP3 (PubMed:19935772). Can regulate neutrophil number and apoptosis by an anti-apoptotic effect; regulates cell survival via ITGAM/ITGB and TLR4 and a signaling mechanism involving MEK-ERK (PubMed:22363402). Its role as an oxidant scavenger has a protective role in preventing exaggerated tissue damage by scavenging oxidants (PubMed:21912088, PubMed:22489132). Can act as a potent amplifier of inflammation in autoimmunity as well as in cancer development and tumor spread (PubMed:16258195). Has transnitrosylase activity; in oxidatively-modified low-densitity lipoprotein (LDL(ox))-induced S-nitrosylation of GAPDH on 'Cys-247' proposed to transfer the NO moiety from NOS2/iNOS to GAPDH via its own S-nitrosylated Cys-3 (PubMed:25417112). The iNOS-S100A8/A9 transnitrosylase complex is proposed to also direct selective inflammatory stimulus-dependent S-nitrosylation of multiple targets such as ANXA5, EZR, MSN and VIM by recognizing a [IL]-x-C-x-x-[DE] motif (PubMed:25417112). {ECO:0000269|PubMed:12626582, ECO:0000269|PubMed:15331440, ECO:0000269|PubMed:15598812, ECO:0000269|PubMed:15642721, ECO:0000269|PubMed:16258195, ECO:0000269|PubMed:19087201, ECO:0000269|PubMed:19122197, ECO:0000269|PubMed:19402754, ECO:0000269|PubMed:19534726, ECO:0000269|PubMed:19935772, ECO:0000269|PubMed:20103766, ECO:0000269|PubMed:21325622, ECO:0000269|PubMed:21487906, ECO:0000269|PubMed:22363402, ECO:0000269|PubMed:22804476, ECO:0000269|PubMed:22808130, ECO:0000269|PubMed:25417112, ECO:0000269|PubMed:26296369, ECO:0000269|PubMed:8423249, ECO:0000303|PubMed:21912088, ECO:0000303|PubMed:22489132}.",,,antioxidant activity [GO:0016209]; arachidonate binding [GO:0050544]; calcium ion binding [GO:0005509]; calcium-dependent protein binding [GO:0048306]; microtubule binding [GO:0008017]; RAGE receptor binding [GO:0050786]; Toll-like receptor 4 binding [GO:0035662]; zinc ion binding [GO:0008270],,CHEMBL4296265;
NOS2,Q9UK39,Nocturnin (EC 3.1.3.108) (Carbon catabolite repression 4-like protein),CCR4 CCRN4L NOC,"FUNCTION: Phosphatase which catalyzes the conversion of NADP(+) to NAD(+) and of NADPH to NADH (PubMed:31147539). Shows a small preference for NADPH over NADP(+) (PubMed:31147539). Represses translation and promotes degradation of target mRNA molecules (PubMed:29860338). Plays an important role in post-transcriptional regulation of metabolic genes under circadian control (By similarity). Exerts a rhythmic post-transcriptional control of genes necessary for metabolic functions including nutrient absorption, glucose/insulin sensitivity, lipid metabolism, adipogenesis, inflammation and osteogenesis (By similarity). Plays an important role in favoring adipogenesis over osteoblastogenesis and acts as a key regulator of the adipogenesis/osteogenesis balance (By similarity). Promotes adipogenesis by facilitating PPARG nuclear translocation which activates its transcriptional activity (By similarity). Regulates circadian expression of NOS2 in the liver and negatively regulates the circadian expression of IGF1 in the bone (By similarity). Critical for proper development of early embryos (By similarity). {ECO:0000250|UniProtKB:O35710, ECO:0000269|PubMed:29860338, ECO:0000269|PubMed:31147539}.",,,3'-5'-RNA exonuclease activity [GO:0000175]; metal ion binding [GO:0046872]; mRNA binding [GO:0003729]; NADP phosphatase activity [GO:0019178]; NADPH phosphatase activity [GO:0102757]; poly(A)-specific ribonuclease activity [GO:0004535],,
NOS2,P04424,Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase),,"FUNCTION: Catalyzes the reversible cleavage of L-argininosuccinate to fumarate and L-arginine, an intermediate step reaction in the urea cycle mostly providing for hepatic nitrogen detoxification into excretable urea as well as de novo L-arginine synthesis in nonhepatic tissues (PubMed:11747432, PubMed:11747433, PubMed:22081021, PubMed:2263616, PubMed:9045711). Essential regulator of intracellular and extracellular L-arginine pools. As part of citrulline-nitric oxide cycle, forms tissue-specific multiprotein complexes with argininosuccinate synthase ASS1, transport protein SLC7A1 and nitric oxide synthase NOS1, NOS2 or NOS3, allowing for cell-autonomous L-arginine synthesis while channeling extracellular L-arginine to nitric oxide synthesis pathway (PubMed:22081021). {ECO:0000269|PubMed:11747432, ECO:0000269|PubMed:11747433, ECO:0000269|PubMed:22081021, ECO:0000269|PubMed:9045711}.","ACT_SITE 160; /note=""Proton acceptor""; /evidence=""ECO:0000250|UniProtKB:P24058""; ACT_SITE 281; /note=""Proton donor""; /evidence=""ECO:0000250|UniProtKB:P24058""",PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; L-arginine from L-ornithine and carbamoyl phosphate: step 3/3. {ECO:0000305|PubMed:11747433}.; PATHWAY: Nitrogen metabolism; urea cycle; L-arginine and fumarate from (N(omega)-L-arginino)succinate: step 1/1. {ECO:0000305|PubMed:11747433}.,argininosuccinate lyase activity [GO:0004056]; identical protein binding [GO:0042802],"DISEASE: Argininosuccinic aciduria (ARGINSA) [MIM:207900]: An autosomal recessive disorder of the urea cycle. The disease is characterized by mental and physical retardation, liver enlargement, skin lesions, dry and brittle hair showing trichorrhexis nodosa microscopically and fluorescing red, convulsions, and episodic unconsciousness. {ECO:0000269|PubMed:11747432, ECO:0000269|PubMed:11747433, ECO:0000269|PubMed:12408190, ECO:0000269|PubMed:1705937, ECO:0000269|PubMed:17326097, ECO:0000269|PubMed:19703900, ECO:0000269|PubMed:22081021, ECO:0000269|PubMed:2263616, ECO:0000269|PubMed:24166829, ECO:0000269|PubMed:9045711}. Note=The disease is caused by variants affecting the gene represented in this entry. The phenotype heterogeneity among patients is associated with interallelic complementation resulting in either complete loss of activity or partial regeneration of functional active sites in the heterotetrameric mutant protein. {ECO:0000269|PubMed:11747433}.",
NOS2,P78545,ETS-related transcription factor Elf-3 (E74-like factor 3) (Epithelial-restricted with serine box) (Epithelium-restricted Ets protein ESX) (Epithelium-specific Ets transcription factor 1) (ESE-1),ERT ESX JEN,"FUNCTION: Transcriptional activator that binds and transactivates ETS sequences containing the consensus nucleotide core sequence GGA[AT]. Acts synergistically with POU2F3 to transactivate the SPRR2A promoter and with RUNX1 to transactivate the ANGPT1 promoter. Also transactivates collagenase, CCL20, CLND7, FLG, KRT8, NOS2, PTGS2, SPRR2B, TGFBR2 and TGM3 promoters. Represses KRT4 promoter activity. Involved in mediating vascular inflammation. May play an important role in epithelial cell differentiation and tumorigenesis. May be a critical downstream effector of the ERBB2 signaling pathway. May be associated with mammary gland development and involution. Plays an important role in the regulation of transcription with TATA-less promoters in preimplantation embryos, which is essential in preimplantation development (By similarity). {ECO:0000250, ECO:0000269|PubMed:10391676, ECO:0000269|PubMed:10644990, ECO:0000269|PubMed:10773884, ECO:0000269|PubMed:11036073, ECO:0000269|PubMed:11313868, ECO:0000269|PubMed:12414801, ECO:0000269|PubMed:12624109, ECO:0000269|PubMed:12682075, ECO:0000269|PubMed:12713734, ECO:0000269|PubMed:14715662, ECO:0000269|PubMed:14767472, ECO:0000269|PubMed:15075319, ECO:0000269|PubMed:15169914, ECO:0000269|PubMed:15794755, ECO:0000269|PubMed:16307850, ECO:0000269|PubMed:17060315, ECO:0000269|PubMed:9129154, ECO:0000269|PubMed:9234700, ECO:0000269|PubMed:9336459, ECO:0000269|PubMed:9395241, ECO:0000269|PubMed:9417054}.",,,"DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]",,
NOS2,Q9NY59,Sphingomyelin phosphodiesterase 3 (EC 3.1.4.12) (Neutral sphingomyelinase 2) (nSMase-2) (nSMase2) (Neutral sphingomyelinase II),,"FUNCTION: Catalyzes the hydrolysis of sphingomyelin to form ceramide and phosphocholine. Ceramide mediates numerous cellular functions, such as apoptosis and growth arrest, and is capable of regulating these 2 cellular events independently. Also hydrolyzes sphingosylphosphocholine. Regulates the cell cycle by acting as a growth suppressor in confluent cells. Probably acts as a regulator of postnatal development and participates in bone and dentin mineralization (PubMed:10823942, PubMed:14741383, PubMed:15051724). Binds to anionic phospholipids (APLs) such as phosphatidylserine (PS) and phosphatidic acid (PA) that modulate enzymatic activity and subcellular location. May be involved in IL-1-beta-induced JNK activation in hepatocytes (By similarity). May act as a mediator in transcriptional regulation of NOS2/iNOS via the NF-kappa-B activation under inflammatory conditions (By similarity). {ECO:0000250|UniProtKB:O35049, ECO:0000250|UniProtKB:Q9JJY3, ECO:0000269|PubMed:10823942, ECO:0000269|PubMed:14741383, ECO:0000269|PubMed:15051724}.","ACT_SITE 639; /note=""Proton acceptor""; /evidence=""ECO:0000250""","PATHWAY: Lipid metabolism; sphingolipid metabolism. {ECO:0000269|PubMed:14741383, ECO:0000269|PubMed:15051724}.",identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; neutral sphingomyelin phosphodiesterase activity [GO:0061751]; phosphatidic acid binding [GO:0070300]; phosphatidylserine binding [GO:0001786]; phosphoric diester hydrolase activity [GO:0008081]; sphingomyelin phosphodiesterase activity [GO:0004767],,CHEMBL4523470;
NOS2,Q12968,"Nuclear factor of activated T-cells, cytoplasmic 3 (NF-ATc3) (NFATc3) (NFATx) (T-cell transcription factor NFAT4) (NF-AT4) (NF-AT4c)",NFAT4,"FUNCTION: Acts as a regulator of transcriptional activation. Binds to the TNFSF11/RANKL promoter region and promotes TNFSF11 transcription (By similarity). Binding to the TNFSF11 promoter region is increased by high levels of Ca(2+) which induce NFATC3 expression and may lead to regulation of TNFSF11 expression in osteoblasts (By similarity). Plays a role in promoting mesenteric arterial wall remodeling in response to the intermittent hypoxia-induced increase in EDN1 and ROCK signaling (By similarity). As a result NFATC3 colocalizes with F-actin filaments, translocates to the nucleus and promotes transcription of the smooth muscle hypertrophy and differentiation marker ACTA2 (By similarity). Promotes lipopolysaccharide-induced apoptosis and hypertrophy in cardiomyocytes (By similarity). Following JAK/STAT signaling activation and as part of a complex with NFATC4 and STAT3, binds to the alpha-beta E4 promoter region of CRYAB and activates transcription in cardiomyocytes (By similarity). In conjunction with NFATC4, involved in embryonic heart development via maintenance of cardiomyocyte survival, proliferation and differentiation (By similarity). Plays a role in the inducible expression of cytokine genes in T-cells, especially in the induction of the IL-2 (PubMed:18815128). Required for thymocyte maturation during DN3 to DN4 transition and during positive selection (By similarity). Positively regulates macrophage-derived polymicrobial clearance, via binding to the promoter region and promoting transcription of NOS2 resulting in subsequent generation of nitric oxide (By similarity). Involved in Ca(2+)-mediated transcriptional responses upon Ca(2+) influx via ORAI1 CRAC channels. {ECO:0000250|UniProtKB:A0A0G2JTY4, ECO:0000250|UniProtKB:P97305, ECO:0000269|PubMed:18815128, ECO:0000269|PubMed:32415068}.",,,"DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]",,
