Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
KL,P14649,Myosin light chain 6B (Myosin light chain 1 slow-twitch muscle A isoform) (MLC1sa) (Smooth muscle and nonmuscle myosin light chain alkali 6B),MLC1SA,FUNCTION: Regulatory light chain of myosin. Does not bind calcium.,,,calcium ion binding [GO:0005509]; cytoskeletal motor activity [GO:0003774]; structural constituent of muscle [GO:0008307],,
KL,Q9BVI4,Nucleolar complex protein 4 homolog (NOC4 protein homolog) (NOC4-like protein) (Nucleolar complex-associated protein 4-like protein),,,,,RNA binding [GO:0003723],,
KL,O75531,"Barrier-to-autointegration factor (Breakpoint cluster region protein 1) [Cleaved into: Barrier-to-autointegration factor, N-terminally processed]",BAF BCRG1,"FUNCTION: Non-specific DNA-binding protein that plays key roles in mitotic nuclear reassembly, chromatin organization, DNA damage response, gene expression and intrinsic immunity against foreign DNA (PubMed:10908652, PubMed:11792822, PubMed:12163470, PubMed:18005698, PubMed:25991860, PubMed:28841419, PubMed:31796734, PubMed:32792394). Contains two non-specific double-stranded DNA (dsDNA)-binding sites which promote DNA cross-bridging (PubMed:9465049). Plays a key role in nuclear membrane reformation at the end of mitosis by driving formation of a single nucleus in a spindle-independent manner (PubMed:28841419). Transiently cross-bridges anaphase chromosomes via its ability to bridge distant DNA sites, leading to the formation of a dense chromatin network at the chromosome ensemble surface that limits membranes to the surface (PubMed:28841419). Also acts as a negative regulator of innate immune activation by restricting CGAS activity toward self-DNA upon acute loss of nuclear membrane integrity (PubMed:32792394). Outcompetes CGAS for DNA-binding, thereby preventing CGAS activation and subsequent damaging autoinflammatory responses (PubMed:32792394). Also involved in DNA damage response: interacts with PARP1 in response to oxidative stress, thereby inhibiting the ADP-ribosyltransferase activity of PARP1 (PubMed:31796734). Involved in the recognition of exogenous dsDNA in the cytosol: associates with exogenous dsDNA immediately after its appearance in the cytosol at endosome breakdown and is required to avoid autophagy (PubMed:25991860). In case of poxvirus infection, has an antiviral activity by blocking viral DNA replication (PubMed:18005698). {ECO:0000269|PubMed:10908652, ECO:0000269|PubMed:11792822, ECO:0000269|PubMed:12163470, ECO:0000269|PubMed:18005698, ECO:0000269|PubMed:25991860, ECO:0000269|PubMed:28841419, ECO:0000269|PubMed:31796734, ECO:0000269|PubMed:32792394, ECO:0000269|PubMed:9465049}.; FUNCTION: (Microbial infection) Exploited by retroviruses for inhibiting self-destructing autointegration of retroviral DNA, thereby promoting integration of viral DNA into the host chromosome (PubMed:11005805, PubMed:16680152, PubMed:9465049). EMD and BAF are cooperative cofactors of HIV-1 infection (PubMed:16680152). Association of EMD with the viral DNA requires the presence of BAF and viral integrase (PubMed:16680152). The association of viral DNA with chromatin requires the presence of BAF and EMD (PubMed:16680152). {ECO:0000269|PubMed:11005805, ECO:0000269|PubMed:16680152, ECO:0000269|PubMed:9465049}.",,,DNA binding [GO:0003677]; double-stranded DNA binding [GO:0003690]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803],"DISEASE: Nestor-Guillermo progeria syndrome (NGPS) [MIM:614008]: An atypical progeroid syndrome characterized by normal development in the first years of life, later followed by the emergence of generalized lipoatrophy, severe osteoporosis, and marked osteolysis. The atrophic facial subcutaneous fat pad and the marked osteolysis of the maxilla and mandible result in a typical pseudosenile facial appearance with micrognathia, prominent subcutaneous venous patterning, a convex nasal ridge, and proptosis. Cognitive development is completely normal. Patients do not have cardiovascular dysfunction, atherosclerosis, or metabolic anomalies. {ECO:0000269|PubMed:21549337}. Note=The disease is caused by variants affecting the gene represented in this entry.",
KL,Q9NYV8,Taste receptor type 2 member 14 (T2R14) (Taste receptor family B member 1) (TRB1),,"FUNCTION: Gustducin-linked G-protein coupled receptor that plays a role in the perception of bitterness (PubMed:38600377, PubMed:38776963). The activity of this receptor stimulates GNAT3, activating the gustducin G-protein pathway (PubMed:38600377, PubMed:38776963). Likely plays a role in sensing the chemical composition of the gastrointestinal content and other extra-oral tissues via the inhibitory G-protein pathways (PubMed:38600377, PubMed:38776963). {ECO:0000269|PubMed:38600377, ECO:0000269|PubMed:38776963}.",,,bitter taste receptor activity [GO:0033038]; G protein-coupled receptor activity [GO:0004930]; taste receptor activity [GO:0008527],,CHEMBL3309105;
KL,P59542,Taste receptor type 2 member 19 (Taste receptor type 2 member 23) (Taste receptor type 2 member 48) (T2R48),TAS2R23 TAS2R48,"FUNCTION: Receptor that may play a role in the perception of bitterness and is gustducin-linked. May play a role in sensing the chemical composition of the gastrointestinal content. The activity of this receptor may stimulate alpha gustducin, mediate PLC-beta-2 activation and lead to the gating of TRPM5 (By similarity). {ECO:0000250}.",,,G protein-coupled receptor activity [GO:0004930],,CHEMBL4523255;
KL,Q9BVC6,Voltage-gated monoatomic cation channel TMEM109 (Mitsugumin-23) (Mg23) (Transmembrane protein 109),,"FUNCTION: Functions as a voltage-gated monoatomic cation channel permeable to both potassium and calcium (By similarity). Plays a role in the cellular response to DNA damage (PubMed:23542032). {ECO:0000250|UniProtKB:O77751, ECO:0000269|PubMed:23542032}.",,,voltage-gated monoatomic cation channel activity [GO:0022843],,
KL,Q06546,GA-binding protein alpha chain (GABP subunit alpha) (Nuclear respiratory factor 2 subunit alpha) (Transcription factor E4TF1-60),E4TF1A,FUNCTION: Transcription factor capable of interacting with purine rich repeats (GA repeats). Positively regulates transcription of transcriptional repressor RHIT/ZNF205 (PubMed:22306510). {ECO:0000269|PubMed:22306510}.; FUNCTION: (Microbial infection) Necessary for the expression of the Adenovirus E4 gene.,,,"chromatin binding [GO:0003682]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]; transcription cis-regulatory region binding [GO:0000976]",,
KL,A4QPH2,Putative phosphatidylinositol 4-kinase alpha-like protein P2,,,,,kinase activity [GO:0016301],,CHEMBL4105789;
KL,Q15126,Phosphomevalonate kinase (PMKase) (hPMK) (EC 2.7.4.2),PMKI,"FUNCTION: Catalyzes the reversible ATP-dependent phosphorylation of mevalonate 5-phosphate to produce mevalonate diphosphate and ADP, a key step in the mevalonic acid mediated biosynthesis of isopentenyl diphosphate and other polyisoprenoid metabolites. {ECO:0000269|PubMed:16519518, ECO:0000269|PubMed:17902708, ECO:0000269|PubMed:8663599, ECO:0000269|PubMed:9392419}.",,PATHWAY: Isoprenoid biosynthesis; isopentenyl diphosphate biosynthesis via mevalonate pathway; isopentenyl diphosphate from (R)-mevalonate: step 2/3. {ECO:0000305}.,ATP binding [GO:0005524]; phosphomevalonate kinase activity [GO:0004631],"DISEASE: Porokeratosis 1, multiple types (POROK1) [MIM:175800]: A form of porokeratosis, a disorder of faulty keratinization characterized by one or more atrophic patches surrounded by a distinctive hyperkeratotic ridgelike border called the cornoid lamella. The keratotic lesions can progress to overt cutaneous neoplasms, typically squamous cell carcinomas. Multiple clinical variants of porokeratosis are recognized, including porokeratosis of Mibelli, linear porokeratosis, disseminated superficial actinic porokeratosis, palmoplantar porokeratosis, and punctate porokeratosis. Different clinical presentations can be observed among members of the same family. Individuals expressing more than one variant have also been reported. {ECO:0000269|PubMed:26202976, ECO:0000269|PubMed:27052676}. Note=The disease is caused by variants affecting the gene represented in this entry.",
KL,Q8IZ07,Ankyrin repeat domain-containing protein 13A (Protein KE03),ANKRD13,FUNCTION: Ubiquitin-binding protein that specifically recognizes and binds 'Lys-63'-linked ubiquitin. Does not bind 'Lys-48'-linked ubiquitin. Positively regulates the internalization of ligand-activated EGFR by binding to the Ub moiety of ubiquitinated EGFR at the cell membrane. {ECO:0000269|PubMed:22298428}.,,,ubiquitin-modified protein reader activity [GO:0140036],,
KL,Q9H479,Fructosamine-3-kinase (EC 2.7.1.171) (Protein-psicosamine 3-kinase FN3K) (Protein-ribulosamine 3-kinase FN3K) (EC 2.7.1.172),,"FUNCTION: Fructosamine-3-kinase involved in protein deglycation by mediating phosphorylation of fructoselysine residues on glycated proteins, to generate fructoselysine-3 phosphate (PubMed:11016445, PubMed:11522682, PubMed:11975663). Fructoselysine-3 phosphate adducts are unstable and decompose under physiological conditions (PubMed:11522682, PubMed:11975663). Involved in intracellular deglycation in erythrocytes (PubMed:11975663). Involved in the response to oxidative stress by mediating deglycation of NFE2L2/NRF2, glycation impairing NFE2L2/NRF2 function (By similarity). Also able to phosphorylate psicosamines and ribulosamines (PubMed:14633848). {ECO:0000250|UniProtKB:Q9ER35, ECO:0000269|PubMed:11016445, ECO:0000269|PubMed:11522682, ECO:0000269|PubMed:11975663, ECO:0000269|PubMed:14633848}.","ACT_SITE 217; /note=""Proton acceptor""; /evidence=""ECO:0000250|UniProtKB:P9WI99""",,ATP binding [GO:0005524]; kinase activity [GO:0016301]; protein-fructosamine 3-kinase activity [GO:0102194]; protein-ribulosamine 3-kinase activity [GO:0102193],,
KL,P01350,Gastrin [Cleaved into: Gastrin-71 (Gastrin component I); Gastrin-52 (G52); Big gastrin (Gastrin component II) (Gastrin-34) (G34); Gastrin (Gastrin component III) (Gastrin-17) (G17); Gastrin-14 (G14); Gastrin-6 (G6)],GAS,FUNCTION: Gastrin stimulates the stomach mucosa to produce and secrete hydrochloric acid and the pancreas to secrete its digestive enzymes. It also stimulates smooth muscle contraction and increases blood circulation and water secretion in the stomach and intestine.,,,hormone activity [GO:0005179],,
KL,P04733,Metallothionein-1F (MT-1F) (Metallothionein-IF) (MT-IF),,FUNCTION: Metallothioneins have a high content of cysteine residues that bind various heavy metals; these proteins are transcriptionally regulated by both heavy metals and glucocorticoids.,,,metal ion binding [GO:0046872]; zinc ion binding [GO:0008270],,
KL,O94832,Unconventional myosin-Id,KIAA0727,"FUNCTION: Unconventional myosin that functions as actin-based motor protein with ATPase activity (By similarity). Plays a role in endosomal protein trafficking, and especially in the transfer of cargo proteins from early to recycling endosomes (By similarity). Required for normal planar cell polarity in ciliated tracheal cells, for normal rotational polarity of cilia, and for coordinated, unidirectional ciliary movement in the trachea. Required for normal, polarized cilia organization in brain ependymal epithelial cells (By similarity). {ECO:0000250|UniProtKB:F1PRN2, ECO:0000250|UniProtKB:Q63357}.",,,actin filament binding [GO:0051015]; ATP binding [GO:0005524]; calcium-dependent protein binding [GO:0048306]; calmodulin binding [GO:0005516]; microfilament motor activity [GO:0000146]; protein domain specific binding [GO:0019904],,
KL,P37235,Hippocalcin-like protein 1 (Calcium-binding protein BDR-1) (HLP2) (Visinin-like protein 3) (VILIP-3),BDR1,FUNCTION: May be involved in the calcium-dependent regulation of rhodopsin phosphorylation.,,,calcium ion binding [GO:0005509],,CHEMBL4295755;
KL,P11908,Ribose-phosphate pyrophosphokinase 2 (EC 2.7.6.1) (PPRibP) (Phosphoribosyl pyrophosphate synthase II) (PRS-II),,FUNCTION: Catalyzes the synthesis of phosphoribosylpyrophosphate (PRPP) that is essential for nucleotide synthesis.,,PATHWAY: Metabolic intermediate biosynthesis; 5-phospho-alpha-D-ribose 1-diphosphate biosynthesis; 5-phospho-alpha-D-ribose 1-diphosphate from D-ribose 5-phosphate (route I): step 1/1.,ATP binding [GO:0005524]; identical protein binding [GO:0042802]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; protein homodimerization activity [GO:0042803]; ribose phosphate diphosphokinase activity [GO:0004749],,
KL,O14511,"Pro-neuregulin-2, membrane-bound isoform (Pro-NRG2) [Cleaved into: Neuregulin-2 (NRG-2) (Divergent of neuregulin-1) (DON-1) (Neural- and thymus-derived activator for ERBB kinases) (NTAK)]",NTAK,"FUNCTION: Direct ligand for ERBB3 and ERBB4 tyrosine kinase receptors. Concomitantly recruits ERBB1 and ERBB2 coreceptors, resulting in ligand-stimulated tyrosine phosphorylation and activation of the ERBB receptors. May also promote the heterodimerization with the EGF receptor.",,,growth factor activity [GO:0008083]; signaling receptor binding [GO:0005102],,
GSTO1,P78417,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R),GSTTLP28,"FUNCTION: Exhibits glutathione-dependent thiol transferase and dehydroascorbate reductase activities. Has S-(phenacyl)glutathione reductase activity. Has also glutathione S-transferase activity. Participates in the biotransformation of inorganic arsenic and reduces monomethylarsonic acid (MMA) and dimethylarsonic acid. {ECO:0000269|PubMed:10783391, ECO:0000269|PubMed:11511179, ECO:0000269|PubMed:17226937, ECO:0000269|PubMed:18028863, ECO:0000269|PubMed:21106529}.","ACT_SITE 32; /note=""Nucleophile""; /evidence=""ECO:0000269|PubMed:10783391""",,glutathione dehydrogenase (ascorbate) activity [GO:0045174]; glutathione transferase activity [GO:0004364]; methylarsonate reductase activity [GO:0050610]; oxidoreductase activity [GO:0016491],,CHEMBL3174;
GSTO1,P04792,Heat shock protein beta-1 (HspB1) (28 kDa heat shock protein) (Estrogen-regulated 24 kDa protein) (Heat shock 27 kDa protein) (HSP 27) (Heat shock protein family B member 1) (Stress-responsive protein 27) (SRP27),HSP27 HSP28,"FUNCTION: Small heat shock protein which functions as a molecular chaperone probably maintaining denatured proteins in a folding-competent state (PubMed:10383393, PubMed:20178975). Plays a role in stress resistance and actin organization (PubMed:19166925). Through its molecular chaperone activity may regulate numerous biological processes including the phosphorylation and the axonal transport of neurofilament proteins (PubMed:23728742). {ECO:0000269|PubMed:10383393, ECO:0000269|PubMed:19166925, ECO:0000269|PubMed:20178975, ECO:0000269|PubMed:23728742}.",,,identical protein binding [GO:0042802]; protein folding chaperone [GO:0044183]; protein homodimerization activity [GO:0042803]; protein kinase binding [GO:0019901]; protein kinase C binding [GO:0005080]; protein kinase C inhibitor activity [GO:0008426]; RNA binding [GO:0003723]; RNA polymerase II-specific DNA-binding transcription factor binding [GO:0061629]; ubiquitin binding [GO:0043130]; unfolded protein binding [GO:0051082],"DISEASE: Charcot-Marie-Tooth disease, axonal, 2F (CMT2F) [MIM:606595]: A dominant axonal form of Charcot-Marie-Tooth disease, a disorder of the peripheral nervous system, characterized by progressive weakness and atrophy, initially of the peroneal muscles and later of the distal muscles of the arms. Charcot-Marie-Tooth disease is classified in two main groups on the basis of electrophysiologic properties and histopathology: primary peripheral demyelinating neuropathies (designated CMT1 when they are dominantly inherited) and primary peripheral axonal neuropathies (CMT2). Neuropathies of the CMT2 group are characterized by signs of axonal degeneration in the absence of obvious myelin alterations, normal or slightly reduced nerve conduction velocities, and progressive distal muscle weakness and atrophy. Onset of Charcot-Marie-Tooth disease type 2F is between 15 and 25 years with muscle weakness and atrophy usually beginning in feet and legs (peroneal distribution). Upper limb involvement occurs later. {ECO:0000269|PubMed:15122254, ECO:0000269|PubMed:20178975, ECO:0000269|PubMed:22176143, ECO:0000269|PubMed:22206013, ECO:0000269|PubMed:23728742}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Neuronopathy, distal hereditary motor, autosomal dominant 3 (HMND3) [MIM:608634]: A form of distal hereditary motor neuronopathy, a heterogeneous group of neuromuscular disorders caused by selective degeneration of motor neurons in the anterior horn of the spinal cord, without sensory deficit in the posterior horn. The overall clinical picture consists of a classical distal muscular atrophy syndrome in the legs without clinical sensory loss. The disease starts with weakness and wasting of distal muscles of the anterior tibial and peroneal compartments of the legs. Later on, weakness and atrophy may expand to the proximal muscles of the lower limbs and/or to the distal upper limbs. {ECO:0000269|PubMed:15122254, ECO:0000269|PubMed:18832141, ECO:0000269|PubMed:18952241, ECO:0000269|PubMed:20178975, ECO:0000269|PubMed:20870250, ECO:0000269|PubMed:22176143, ECO:0000269|PubMed:23643870, ECO:0000269|PubMed:23728742, ECO:0000269|PubMed:23948568, ECO:0000269|PubMed:25965061, ECO:0000269|PubMed:28144995}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL5976;
GSTO1,Q5TA02,Glutathione S-transferase omega (GSTO) (EC 1.20.4.2) (EC 1.8.5.1) (EC 2.5.1.18) (Glutathione-dependent dehydroascorbate reductase) (Monomethylarsonic acid reductase),,FUNCTION: Exhibits glutathione-dependent thiol transferase activity. Has high dehydroascorbate reductase activity and may contribute to the recycling of ascorbic acid. Participates in the biotransformation of inorganic arsenic and reduces monomethylarsonic acid (MMA). {ECO:0000256|RuleBase:RU368071}.,,,glutathione dehydrogenase (ascorbate) activity [GO:0045174]; glutathione transferase activity [GO:0004364]; methylarsonate reductase activity [GO:0050610],,
GSTO1,V9HWG9,Glutathione S-transferase omega (GSTO) (EC 1.20.4.2) (EC 1.8.5.1) (EC 2.5.1.18) (Glutathione-dependent dehydroascorbate reductase) (Monomethylarsonic acid reductase),GSTO1,FUNCTION: Exhibits glutathione-dependent thiol transferase activity. Has high dehydroascorbate reductase activity and may contribute to the recycling of ascorbic acid. Participates in the biotransformation of inorganic arsenic and reduces monomethylarsonic acid (MMA). {ECO:0000256|RuleBase:RU368071}.,,,glutathione dehydrogenase (ascorbate) activity [GO:0045174]; glutathione transferase activity [GO:0004364]; methylarsonate reductase activity [GO:0050610],,
GSTO1,Q5TA01,Glutathione-dependent dehydroascorbate reductase (EC 1.20.4.2) (EC 1.8.5.1) (Monomethylarsonic acid reductase),,,,,,,
