Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
GABRR1,P18507,Gamma-aminobutyric acid receptor subunit gamma-2 (GABA(A) receptor subunit gamma-2) (GABAAR subunit gamma-2),,"FUNCTION: Gamma subunit of the heteropentameric ligand-gated chloride channel gated by gamma-aminobutyric acid (GABA), a major inhibitory neurotransmitter in the brain (PubMed:14993607, PubMed:16412217, PubMed:23909897, PubMed:2538761, PubMed:25489750, PubMed:27864268, PubMed:29950725, PubMed:30602789). GABA-gated chloride channels, also named GABA(A) receptors (GABAAR), consist of five subunits arranged around a central pore and contain GABA active binding site(s) located at the alpha and beta subunit interface(s) (PubMed:29950725, PubMed:30602789). When activated by GABA, GABAARs selectively allow the flow of chloride anions across the cell membrane down their electrochemical gradient (PubMed:14993607, PubMed:16412217, PubMed:2538761, PubMed:27864268, PubMed:29950725, PubMed:30602789). Gamma-2/GABRG2-containing GABAARs are found at both synaptic and extrasynaptic sites (By similarity). Chloride influx into the postsynaptic neuron following GABAAR opening decreases the neuron ability to generate a new action potential, thereby reducing nerve transmission (By similarity). GABAARs containing alpha-1 and beta-2 or -3 subunits exhibit synaptogenic activity; the gamma-2 subunit being necessary but not sufficient to induce rapid synaptic contacts formation (PubMed:23909897, PubMed:25489750). Extrasynaptic gamma-2-containing receptors contribute to the tonic GABAergic inhibition (By similarity). GABAARs function also as histamine receptor where histamine binds at the interface of two neighboring beta subunits and potentiates GABA response in a gamma-2 subunit-controlled manner (By similarity). {ECO:0000250|UniProtKB:P08219, ECO:0000250|UniProtKB:P18508, ECO:0000250|UniProtKB:P22723, ECO:0000269|PubMed:14993607, ECO:0000269|PubMed:16412217, ECO:0000269|PubMed:23909897, ECO:0000269|PubMed:2538761, ECO:0000269|PubMed:25489750, ECO:0000269|PubMed:27864268, ECO:0000269|PubMed:29950725, ECO:0000269|PubMed:30602789}.",,,benzodiazepine receptor activity [GO:0008503]; chloride channel activity [GO:0005254]; GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],"DISEASE: Developmental and epileptic encephalopathy 74 (DEE74) [MIM:618396]: A form of epileptic encephalopathy, a heterogeneous group of severe early-onset epilepsies characterized by refractory seizures, neurodevelopmental impairment, and poor prognosis. Development is normal prior to seizure onset, after which cognitive and motor delays become apparent. DEE74 is an autosomal dominant form with onset in the first year of life. {ECO:0000269|PubMed:27864268}. Note=The gene represented in this entry is involved in disease pathogenesis.; DISEASE: Epilepsy, childhood absence 2 (ECA2) [MIM:607681]: A subtype of idiopathic generalized epilepsy characterized by an onset at age 6-7 years, frequent absence seizures (several per day) and bilateral, synchronous, symmetric 3-Hz spike waves on EEG. Tonic-clonic seizures often develop in adolescence. Some individuals manifest febrile seizures. Absence seizures may either remit or persist into adulthood. {ECO:0000269|PubMed:11326275}. Note=Disease susceptibility is associated with variants affecting the gene represented in this entry.; DISEASE: Febrile seizures, familial, 8 (FEB8) [MIM:607681]: Seizures associated with febrile episodes in childhood without any evidence of intracranial infection or defined pathologic or traumatic cause. It is a common condition, affecting 2-5% of children aged 3 months to 5 years. The majority are simple febrile seizures (generally defined as generalized onset, single seizures with a duration of less than 30 minutes). Complex febrile seizures are characterized by focal onset, duration greater than 30 minutes, and/or more than one seizure in a 24 hour period. The likelihood of developing epilepsy following simple febrile seizures is low. Complex febrile seizures are associated with a moderately increased incidence of epilepsy. {ECO:0000269|PubMed:16924025}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Generalized epilepsy with febrile seizures plus 3 (GEFSP3) [MIM:607681]: A rare autosomal dominant, familial condition with incomplete penetrance and large intrafamilial variability. Patients display febrile seizures persisting sometimes beyond the age of 6 years and/or a variety of afebrile seizure types. This disease combines febrile seizures, generalized seizures often precipitated by fever at age 6 years or more, and partial seizures, with a variable degree of severity. {ECO:0000269|PubMed:11326274, ECO:0000269|PubMed:23708187}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL2094120;CHEMBL2094121;CHEMBL2094122;CHEMBL2094130;CHEMBL2095172;CHEMBL2095190;CHEMBL2111339;CHEMBL2111366;CHEMBL2111370;CHEMBL2111392;CHEMBL2111413;CHEMBL4523638;CHEMBL4523640;CHEMBL4523641;CHEMBL5291949;CHEMBL5303741;
GABRR1,Q13501,Sequestosome-1 (EBI3-associated protein of 60 kDa) (EBIAP) (p60) (Phosphotyrosine-independent ligand for the Lck SH2 domain of 62 kDa) (Ubiquitin-binding protein p62) (p62),ORCA OSIL,"FUNCTION: Molecular adapter required for selective macroautophagy (aggrephagy) by acting as a bridge between polyubiquitinated proteins and autophagosomes (PubMed:15340068, PubMed:15953362, PubMed:16286508, PubMed:17580304, PubMed:20168092, PubMed:22017874, PubMed:22622177, PubMed:24128730, PubMed:28404643, PubMed:29343546, PubMed:29507397, PubMed:31857589, PubMed:33509017, PubMed:34471133, PubMed:34893540, PubMed:35831301, PubMed:37306101, PubMed:37802024). Promotes the recruitment of ubiquitinated cargo proteins to autophagosomes via multiple domains that bridge proteins and organelles in different steps (PubMed:16286508, PubMed:20168092, PubMed:22622177, PubMed:24128730, PubMed:28404643, PubMed:29343546, PubMed:29507397, PubMed:34893540, PubMed:37802024). SQSTM1 first mediates the assembly and removal of ubiquitinated proteins by undergoing liquid-liquid phase separation upon binding to ubiquitinated proteins via its UBA domain, leading to the formation of insoluble cytoplasmic inclusions, known as p62 bodies (PubMed:15911346, PubMed:20168092, PubMed:22017874, PubMed:24128730, PubMed:29343546, PubMed:29507397, PubMed:31857589, PubMed:37802024). SQSTM1 then interacts with ATG8 family proteins on autophagosomes via its LIR motif, leading to p62 body recruitment to autophagosomes, followed by autophagic clearance of ubiquitinated proteins (PubMed:16286508, PubMed:17580304, PubMed:20168092, PubMed:22622177, PubMed:24128730, PubMed:28404643, PubMed:37802024). SQSTM1 is itself degraded along with its ubiquitinated cargos (PubMed:16286508, PubMed:17580304, PubMed:37802024). Also required to recruit ubiquitinated proteins to PML bodies in the nucleus (PubMed:20168092). Also involved in autophagy of peroxisomes (pexophagy) in response to reactive oxygen species (ROS) by acting as a bridge between ubiquitinated PEX5 receptor and autophagosomes (PubMed:26344566). Acts as an activator of the NFE2L2/NRF2 pathway via interaction with KEAP1: interaction inactivates the BCR(KEAP1) complex by sequestering the complex in inclusion bodies, promoting nuclear accumulation of NFE2L2/NRF2 and subsequent expression of cytoprotective genes (PubMed:20452972, PubMed:28380357, PubMed:33393215, PubMed:37306101). Promotes relocalization of 'Lys-63'-linked ubiquitinated STING1 to autophagosomes (PubMed:29496741). Involved in endosome organization by retaining vesicles in the perinuclear cloud: following ubiquitination by RNF26, attracts specific vesicle-associated adapters, forming a molecular bridge that restrains cognate vesicles in the perinuclear region and organizes the endosomal pathway for efficient cargo transport (PubMed:27368102, PubMed:33472082). Sequesters tensin TNS2 into cytoplasmic puncta, promoting TNS2 ubiquitination and proteasomal degradation (PubMed:25101860). May regulate the activation of NFKB1 by TNF-alpha, nerve growth factor (NGF) and interleukin-1 (PubMed:10356400, PubMed:10747026, PubMed:11244088, PubMed:12471037, PubMed:16079148, PubMed:19931284). May play a role in titin/TTN downstream signaling in muscle cells (PubMed:15802564). Adapter that mediates the interaction between TRAF6 and CYLD (By similarity). {ECO:0000250|UniProtKB:Q64337, ECO:0000269|PubMed:10356400, ECO:0000269|PubMed:10747026, ECO:0000269|PubMed:11244088, ECO:0000269|PubMed:12471037, ECO:0000269|PubMed:15340068, ECO:0000269|PubMed:15802564, ECO:0000269|PubMed:15911346, ECO:0000269|PubMed:15953362, ECO:0000269|PubMed:16079148, ECO:0000269|PubMed:16286508, ECO:0000269|PubMed:17580304, ECO:0000269|PubMed:19931284, ECO:0000269|PubMed:20168092, ECO:0000269|PubMed:20452972, ECO:0000269|PubMed:22017874, ECO:0000269|PubMed:22622177, ECO:0000269|PubMed:24128730, ECO:0000269|PubMed:25101860, ECO:0000269|PubMed:26344566, ECO:0000269|PubMed:27368102, ECO:0000269|PubMed:28380357, ECO:0000269|PubMed:28404643, ECO:0000269|PubMed:29343546, ECO:0000269|PubMed:29496741, ECO:0000269|PubMed:29507397, ECO:0000269|PubMed:31857589, ECO:0000269|PubMed:33393215, ECO:0000269|PubMed:33472082, ECO:0000269|PubMed:33509017, ECO:0000269|PubMed:34471133, ECO:0000269|PubMed:34893540, ECO:0000269|PubMed:35831301, ECO:0000269|PubMed:37306101, ECO:0000269|PubMed:37802024}.",,,enzyme binding [GO:0019899]; identical protein binding [GO:0042802]; ionotropic glutamate receptor binding [GO:0035255]; K63-linked polyubiquitin modification-dependent protein binding [GO:0070530]; molecular condensate scaffold activity [GO:0140693]; molecular sequestering activity [GO:0140313]; protein kinase binding [GO:0019901]; protein kinase C binding [GO:0005080]; protein sequestering activity [GO:0140311]; protein-containing complex binding [GO:0044877]; protein-macromolecule adaptor activity [GO:0030674]; receptor tyrosine kinase binding [GO:0030971]; SH2 domain binding [GO:0042169]; signaling adaptor activity [GO:0035591]; signaling receptor activity [GO:0038023]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-modified protein reader activity [GO:0140036]; zinc ion binding [GO:0008270],"DISEASE: Paget disease of bone 3 (PDB3) [MIM:167250]: A disorder of bone remodeling characterized by increased bone turnover affecting one or more sites throughout the skeleton, primarily the axial skeleton. Osteoclastic overactivity followed by compensatory osteoblastic activity leads to a structurally disorganized mosaic of bone (woven bone), which is mechanically weaker, larger, less compact, more vascular, and more susceptible to fracture than normal adult lamellar bone. {ECO:0000269|PubMed:11992264, ECO:0000269|PubMed:12374763, ECO:0000269|PubMed:14584883, ECO:0000269|PubMed:15125799, ECO:0000269|PubMed:15146436, ECO:0000269|PubMed:15176995, ECO:0000269|PubMed:15207768, ECO:0000269|PubMed:19931284, ECO:0000269|PubMed:29507397}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Note=In a cell model for Huntington disease (HD), appears to form a shell surrounding aggregates of mutant HTT that may protect cells from apoptosis, possibly by recruiting autophagosomal components to the polyubiquitinated protein aggregates. {ECO:0000269|PubMed:16286508}.; DISEASE: Frontotemporal dementia and/or amyotrophic lateral sclerosis 3 (FTDALS3) [MIM:616437]: A neurodegenerative disorder characterized by frontotemporal dementia and/or amyotrophic lateral sclerosis in affected individuals. There is high intrafamilial variation. Frontotemporal dementia is characterized by frontal and temporal lobe atrophy associated with neuronal loss, gliosis, and dementia. Patients exhibit progressive changes in social, behavioral, and/or language function. Amyotrophic lateral sclerosis is characterized by the death of motor neurons in the brain, brainstem, and spinal cord, resulting in fatal paralysis. Some FTDALS3 patients may also develop Paget disease of bone. {ECO:0000269|PubMed:22084127, ECO:0000269|PubMed:24042580, ECO:0000269|PubMed:24899140, ECO:0000269|PubMed:25114083}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset (NADGP) [MIM:617145]: A neurodegenerative disorder characterized by gait abnormalities, ataxia, dysarthria, dystonia, vertical gaze palsy, and cognitive decline. Disease onset is in childhood or adolescence. NADGP transmission pattern is consistent with autosomal recessive inheritance. {ECO:0000269|PubMed:27545679}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Myopathy, distal, with rimmed vacuoles (DMRV) [MIM:617158]: An autosomal dominant myopathy with adult onset, characterized by muscle weakness of the distal upper and lower limbs, walking difficulties, and proximal weakness of the shoulder girdle muscles. Muscle biopsy shows rimmed vacuoles. {ECO:0000269|PubMed:26208961}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Note=A chromosomal aberration involving SQSTM1 is found in a form of acute lymphoblastic leukemia. Translocation t(5;9)(q35;q34) with NUP214. {ECO:0000269|PubMed:20851865}.",CHEMBL4295816;
GABRR1,F8WB88,Gamma-aminobutyric acid type A receptor subunit rho1,,,,,,,
GABRR1,A0A1W2PPN5,Gamma-aminobutyric acid receptor subunit gamma-2 (GABA(A) receptor subunit gamma-2),,,,,chloride channel activity [GO:0005254]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890],,
GABRR1,A0A286YFI6,Gamma-aminobutyric acid receptor subunit gamma-2 (GABA(A) receptor subunit gamma-2),,,,,chloride channel activity [GO:0005254]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890],,
GABRR1,A0A1X7SBZ8,Gamma-aminobutyric acid receptor subunit gamma-2 (GABA(A) receptor subunit gamma-2),,,,,chloride channel activity [GO:0005254]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890],,
GABRR1,A0A1X7SBS5,Gamma-aminobutyric acid receptor subunit gamma-2 (GABA(A) receptor subunit gamma-2),,,,,chloride channel activity [GO:0005254]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890],,
SIK1,P57059,Serine/threonine-protein kinase SIK1 (EC 2.7.11.1) (Salt-inducible kinase 1) (SIK-1) (Serine/threonine-protein kinase SNF1-like kinase 1) (Serine/threonine-protein kinase SNF1LK),SIK SNF1LK,"FUNCTION: Serine/threonine-protein kinase involved in various processes such as cell cycle regulation, gluconeogenesis and lipogenesis regulation, muscle growth and differentiation and tumor suppression. Phosphorylates HDAC4, HDAC5, PPME1, SREBF1, CRTC1/TORC1. Inhibits CREB activity by phosphorylating and inhibiting activity of TORCs, the CREB-specific coactivators, like CRTC2/TORC2 and CRTC3/TORC3 in response to cAMP signaling (PubMed:29211348). Acts as a tumor suppressor and plays a key role in p53/TP53-dependent anoikis, a type of apoptosis triggered by cell detachment: required for phosphorylation of p53/TP53 in response to loss of adhesion and is able to suppress metastasis. Part of a sodium-sensing signaling network, probably by mediating phosphorylation of PPME1: following increases in intracellular sodium, SIK1 is activated by CaMK1 and phosphorylates PPME1 subunit of protein phosphatase 2A (PP2A), leading to dephosphorylation of sodium/potassium-transporting ATPase ATP1A1 and subsequent increase activity of ATP1A1. Acts as a regulator of muscle cells by phosphorylating and inhibiting class II histone deacetylases HDAC4 and HDAC5, leading to promote expression of MEF2 target genes in myocytes. Also required during cardiomyogenesis by regulating the exit of cardiomyoblasts from the cell cycle via down-regulation of CDKN1C/p57Kip2. Acts as a regulator of hepatic gluconeogenesis by phosphorylating and repressing the CREB-specific coactivators CRTC1/TORC1 and CRTC2/TORC2, leading to inhibit CREB activity. Also regulates hepatic lipogenesis by phosphorylating and inhibiting SREBF1. In concert with CRTC1/TORC1, regulates the light-induced entrainment of the circadian clock by attenuating PER1 induction; represses CREB-mediated transcription of PER1 by phosphorylating and deactivating CRTC1/TORC1 (By similarity). {ECO:0000250|UniProtKB:Q60670, ECO:0000269|PubMed:14976552, ECO:0000269|PubMed:16306228, ECO:0000269|PubMed:18348280, ECO:0000269|PubMed:19622832, ECO:0000269|PubMed:29211348}.","ACT_SITE 149; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027""",,14-3-3 protein binding [GO:0071889]; 3-phosphoinositide-dependent protein kinase activity [GO:0004676]; AMP-activated protein kinase activity [GO:0004679]; ATP binding [GO:0005524]; cAMP response element binding protein binding [GO:0008140]; DNA-dependent protein kinase activity [GO:0004677]; eukaryotic translation initiation factor 2alpha kinase activity [GO:0004694]; histone deacetylase binding [GO:0042826]; histone H2AS1 kinase activity [GO:0044024]; histone H2AS121 kinase activity [GO:0072371]; histone H2AT120 kinase activity [GO:1990244]; histone H2AXS139 kinase activity [GO:0035979]; histone H2BS14 kinase activity [GO:0044025]; histone H2BS36 kinase activity [GO:0140823]; histone H3S10 kinase activity [GO:0035175]; histone H3S28 kinase activity [GO:0044022]; histone H3S57 kinase activity [GO:0140855]; histone H3T11 kinase activity [GO:0035402]; histone H3T3 kinase activity [GO:0072354]; histone H3T45 kinase activity [GO:0140857]; histone H3T6 kinase activity [GO:0035403]; histone H4S1 kinase activity [GO:0044023]; magnesium ion binding [GO:0000287]; protein kinase binding [GO:0019901]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; Rho-dependent protein serine/threonine kinase activity [GO:0072518]; ribosomal protein S6 kinase activity [GO:0004711],"DISEASE: Developmental and epileptic encephalopathy 30 (DEE30) [MIM:616341]: A form of epileptic encephalopathy, a heterogeneous group of severe early-onset epilepsies characterized by refractory seizures, neurodevelopmental impairment, and poor prognosis. Development is normal prior to seizure onset, after which cognitive and motor delays become apparent. {ECO:0000269|PubMed:25839329}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Note=Defects in SIK1 may be associated with some cancers, such as breast cancers. Loss of SIK1 correlates with poor patient outcome in breast cancers (PubMed:19622832). {ECO:0000269|PubMed:19622832}.",CHEMBL6082;
SIK1,Q9H0K1,Serine/threonine-protein kinase SIK2 (EC 2.7.11.1) (Qin-induced kinase) (Salt-inducible kinase 2) (SIK-2) (Serine/threonine-protein kinase SNF1-like kinase 2),KIAA0781 QIK SNF1LK2,"FUNCTION: Serine/threonine-protein kinase that plays a role in many biological processes such as fatty acid oxidation, autophagy, immune response or glucose metabolism (PubMed:23322770, PubMed:26983400). Phosphorylates 'Ser-794' of IRS1 in insulin-stimulated adipocytes, potentially modulating the efficiency of insulin signal transduction. Inhibits CREB activity by phosphorylating and repressing TORCs, the CREB-specific coactivators (PubMed:15454081). Phosphorylates EP300 and thus inhibits its histone acetyltransferase activity (PubMed:21084751, PubMed:26983400). In turn, regulates the DNA-binding ability of several transcription factors such as PPARA or MLXIPL (PubMed:21084751, PubMed:26983400). Also plays a role in thymic T-cell development (By similarity). {ECO:0000250|UniProtKB:Q8CFH6, ECO:0000269|PubMed:15454081, ECO:0000269|PubMed:21084751, ECO:0000269|PubMed:23322770, ECO:0000269|PubMed:26983400}.","ACT_SITE 142; /note=""Proton acceptor""; /evidence=""ECO:0000250|UniProtKB:Q13131, ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027""",,3-phosphoinositide-dependent protein kinase activity [GO:0004676]; AMP-activated protein kinase activity [GO:0004679]; ATP binding [GO:0005524]; DNA-dependent protein kinase activity [GO:0004677]; eukaryotic translation initiation factor 2alpha kinase activity [GO:0004694]; histone H2AS1 kinase activity [GO:0044024]; histone H2AS121 kinase activity [GO:0072371]; histone H2AT120 kinase activity [GO:1990244]; histone H2AXS139 kinase activity [GO:0035979]; histone H2BS14 kinase activity [GO:0044025]; histone H2BS36 kinase activity [GO:0140823]; histone H3S10 kinase activity [GO:0035175]; histone H3S28 kinase activity [GO:0044022]; histone H3S57 kinase activity [GO:0140855]; histone H3T11 kinase activity [GO:0035402]; histone H3T3 kinase activity [GO:0072354]; histone H3T45 kinase activity [GO:0140857]; histone H3T6 kinase activity [GO:0035403]; histone H4S1 kinase activity [GO:0044023]; magnesium ion binding [GO:0000287]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; Rho-dependent protein serine/threonine kinase activity [GO:0072518]; ribosomal protein S6 kinase activity [GO:0004711],,CHEMBL5699;
SIK1,P49841,Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1),,"FUNCTION: Constitutively active protein kinase that acts as a negative regulator in the hormonal control of glucose homeostasis, Wnt signaling and regulation of transcription factors and microtubules, by phosphorylating and inactivating glycogen synthase (GYS1 or GYS2), EIF2B, CTNNB1/beta-catenin, APC, AXIN1, DPYSL2/CRMP2, JUN, NFATC1/NFATC, MAPT/TAU and MACF1 (PubMed:11430833, PubMed:12554650, PubMed:14690523, PubMed:16484495, PubMed:1846781, PubMed:20937854, PubMed:9072970). Requires primed phosphorylation of the majority of its substrates (PubMed:11430833, PubMed:16484495). In skeletal muscle, contributes to insulin regulation of glycogen synthesis by phosphorylating and inhibiting GYS1 activity and hence glycogen synthesis (PubMed:8397507). May also mediate the development of insulin resistance by regulating activation of transcription factors (PubMed:8397507). Regulates protein synthesis by controlling the activity of initiation factor 2B (EIF2BE/EIF2B5) in the same manner as glycogen synthase (PubMed:8397507). In Wnt signaling, GSK3B forms a multimeric complex with APC, AXIN1 and CTNNB1/beta-catenin and phosphorylates the N-terminus of CTNNB1 leading to its degradation mediated by ubiquitin/proteasomes (PubMed:12554650). Phosphorylates JUN at sites proximal to its DNA-binding domain, thereby reducing its affinity for DNA (PubMed:1846781). Phosphorylates NFATC1/NFATC on conserved serine residues promoting NFATC1/NFATC nuclear export, shutting off NFATC1/NFATC gene regulation, and thereby opposing the action of calcineurin (PubMed:9072970). Phosphorylates MAPT/TAU on 'Thr-548', decreasing significantly MAPT/TAU ability to bind and stabilize microtubules (PubMed:14690523). MAPT/TAU is the principal component of neurofibrillary tangles in Alzheimer disease (PubMed:14690523). Plays an important role in ERBB2-dependent stabilization of microtubules at the cell cortex (PubMed:20937854). Phosphorylates MACF1, inhibiting its binding to microtubules which is critical for its role in bulge stem cell migration and skin wound repair (By similarity). Probably regulates NF-kappa-B (NFKB1) at the transcriptional level and is required for the NF-kappa-B-mediated anti-apoptotic response to TNF-alpha (TNF/TNFA) (By similarity). Negatively regulates replication in pancreatic beta-cells, resulting in apoptosis, loss of beta-cells and diabetes (By similarity). Through phosphorylation of the anti-apoptotic protein MCL1, may control cell apoptosis in response to growth factors deprivation (By similarity). Phosphorylates MUC1 in breast cancer cells, decreasing the interaction of MUC1 with CTNNB1/beta-catenin (PubMed:9819408). Is necessary for the establishment of neuronal polarity and axon outgrowth (PubMed:20067585). Phosphorylates MARK2, leading to inhibition of its activity (By similarity). Phosphorylates SIK1 at 'Thr-182', leading to sustainment of its activity (PubMed:18348280). Phosphorylates ZC3HAV1 which enhances its antiviral activity (PubMed:22514281). Phosphorylates SNAI1, leading to its ubiquitination and proteasomal degradation (PubMed:15448698, PubMed:15647282, PubMed:25827072, PubMed:29059170). Phosphorylates SFPQ at 'Thr-687' upon T-cell activation (PubMed:20932480). Phosphorylates NR1D1 st 'Ser-55' and 'Ser-59' and stabilizes it by protecting it from proteasomal degradation. Regulates the circadian clock via phosphorylation of the major clock components including BMAL1, CLOCK and PER2 (PubMed:19946213, PubMed:28903391). Phosphorylates FBXL2 at 'Thr-404' and primes it for ubiquitination by the SCF(FBXO3) complex and proteasomal degradation (By similarity). Phosphorylates CLOCK AT 'Ser-427' and targets it for proteasomal degradation (PubMed:19946213). Phosphorylates BMAL1 at 'Ser-17' and 'Ser-21' and primes it for ubiquitination and proteasomal degradation (PubMed:28903391). Phosphorylates OGT at 'Ser-3' or 'Ser-4' which positively regulates its activity. Phosphorylates MYCN in neuroblastoma cells which may promote its degradation (PubMed:24391509). Regulates the circadian rhythmicity of hippocampal long-term potentiation and BMAL1 and PER2 expression (By similarity). Acts as a regulator of autophagy by mediating phosphorylation of KAT5/TIP60 under starvation conditions, activating KAT5/TIP60 acetyltransferase activity and promoting acetylation of key autophagy regulators, such as ULK1 and RUBCNL/Pacer (PubMed:30704899). Negatively regulates extrinsic apoptotic signaling pathway via death domain receptors. Promotes the formation of an anti-apoptotic complex, made of DDX3X, BRIC2 and GSK3B, at death receptors, including TNFRSF10B. The anti-apoptotic function is most effective with weak apoptotic signals and can be overcome by stronger stimulation (PubMed:18846110). Phosphorylates E2F1, promoting the interaction between E2F1 and USP11, stabilizing E2F1 and promoting its activity (PubMed:17050006, PubMed:28992046). Phosphorylates mTORC2 complex component RICTOR at 'Ser-1235' in response to endoplasmic stress, inhibiting mTORC2 (PubMed:21343617). Phosphorylates mTORC2 complex component RICTOR at 'Thr-1695' which facilitates FBXW7-mediated ubiquitination and subsequent degradation of RICTOR (PubMed:25897075). Phosphorylates FXR1, promoting FXR1 ubiquitination by the SCF(FBXO4) complex and FXR1 degradation by the proteasome (By similarity). Phosphorylates interleukin-22 receptor subunit IL22RA1, preventing its proteasomal degradation (By similarity). {ECO:0000250|UniProtKB:P18266, ECO:0000250|UniProtKB:Q9WV60, ECO:0000269|PubMed:11430833, ECO:0000269|PubMed:12554650, ECO:0000269|PubMed:14690523, ECO:0000269|PubMed:15448698, ECO:0000269|PubMed:15647282, ECO:0000269|PubMed:16484495, ECO:0000269|PubMed:17050006, ECO:0000269|PubMed:18348280, ECO:0000269|PubMed:1846781, ECO:0000269|PubMed:18846110, ECO:0000269|PubMed:19946213, ECO:0000269|PubMed:20067585, ECO:0000269|PubMed:20932480, ECO:0000269|PubMed:20937854, ECO:0000269|PubMed:21343617, ECO:0000269|PubMed:22514281, ECO:0000269|PubMed:24391509, ECO:0000269|PubMed:25827072, ECO:0000269|PubMed:25897075, ECO:0000269|PubMed:28903391, ECO:0000269|PubMed:28992046, ECO:0000269|PubMed:29059170, ECO:0000269|PubMed:30704899, ECO:0000269|PubMed:8397507, ECO:0000269|PubMed:9072970, ECO:0000269|PubMed:9819408}.","ACT_SITE 181; /note=""Proton acceptor""",,3-phosphoinositide-dependent protein kinase activity [GO:0004676]; AMP-activated protein kinase activity [GO:0004679]; ATP binding [GO:0005524]; beta-catenin binding [GO:0008013]; DNA-dependent protein kinase activity [GO:0004677]; dynactin binding [GO:0034452]; eukaryotic translation initiation factor 2alpha kinase activity [GO:0004694]; histone H2AS1 kinase activity [GO:0044024]; histone H2AS121 kinase activity [GO:0072371]; histone H2AT120 kinase activity [GO:1990244]; histone H2AXS139 kinase activity [GO:0035979]; histone H2BS14 kinase activity [GO:0044025]; histone H2BS36 kinase activity [GO:0140823]; histone H3S10 kinase activity [GO:0035175]; histone H3S28 kinase activity [GO:0044022]; histone H3S57 kinase activity [GO:0140855]; histone H3T11 kinase activity [GO:0035402]; histone H3T3 kinase activity [GO:0072354]; histone H3T45 kinase activity [GO:0140857]; histone H3T6 kinase activity [GO:0035403]; histone H4S1 kinase activity [GO:0044023]; kinase activity [GO:0016301]; NF-kappaB binding [GO:0051059]; p53 binding [GO:0002039]; protease binding [GO:0002020]; protein kinase A catalytic subunit binding [GO:0034236]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; Rho-dependent protein serine/threonine kinase activity [GO:0072518]; ribosomal protein S6 kinase activity [GO:0004711]; RNA polymerase II-specific DNA-binding transcription factor binding [GO:0061629]; scaffold protein binding [GO:0097110]; tau protein binding [GO:0048156]; tau-protein kinase activity [GO:0050321]; ubiquitin protein ligase binding [GO:0031625],,CHEMBL262;
